,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
69,Night_Light-off,2,female,21.958835315240304,17.41042387655799,192.0,53.0,1.2612464504558363,3.6226415094339623,#003960
70,Night_Light-off,2,female,24.409169148383924,3.707548974071747,204.0,34.0,6.583640383198231,6.0,#003960
71,Night_Light-off,2,male,22.098688992381618,3.02850835868307,197.0,28.0,7.296888888888889,7.035714285714286,#003960
72,Afternoon_Light-on,0,male,23.199962909731557,14.581111780796514,190.0,42.0,1.5910969793322733,4.523809523809524,#936736
73,Afternoon_Light-on,0,male,31.141087801833805,9.680284191829484,213.0,40.0,3.2169600793454007,5.325,#936736
74,Afternoon_Light-on,0,female,21.42989835726228,8.407420185239245,158.0,44.0,2.548926767676768,3.590909090909091,#936736
75,Night_Light-off,2,female,19.92565845369584,11.618521665250638,215.0,41.0,1.7149908592321754,5.2439024390243905,#003960
76,Night_Light-off,2,female,23.422520369085255,8.121931786053924,294.0,41.0,2.8838607594936705,7.170731707317073,#003960
77,Night_Light-off,2,male,21.40100347356233,14.4418178309533,218.0,65.0,1.481877401035577,3.353846153846154,#003960
78,Afternoon_Light-on,0,female,23.090139679913456,3.1213210728944603,163.0,21.0,7.397553516819572,7.761904761904762,#936736
79,Afternoon_Light-on,0,male,14.459310968909572,5.046000043091375,170.0,34.0,2.8654995730145174,5.0,#936736
80,Afternoon_Light-on,0,male,23.04226918798665,6.621245828698553,159.0,37.0,3.48005039899202,4.297297297297297,#936736
81,Night_Light-off,2,female,21.6088991742492,9.961605217482775,211.0,67.0,2.1692185850052796,3.1492537313432836,#003960
82,Night_Light-off,2,male,33.147498302014945,11.86608557844691,209.0,52.0,2.7934652993083713,4.019230769230769,#003960
83,Night_Light-off,2,female,25.385880101101815,9.599764422958945,196.0,66.0,2.644427402862986,2.9696969696969697,#003960
84,Afternoon_Light-on,0,female,15.16788061822704,2.362764256528691,101.0,13.0,6.41954887218045,7.769230769230769,#936736
85,Afternoon_Light-on,0,female,33.40295566502463,4.007881773399015,136.0,24.0,8.334316617502456,5.666666666666667,#936736
86,Afternoon_Light-on,0,female,26.2725432740235,6.047790230492705,134.0,26.0,4.344155844155844,5.153846153846154,#936736
87,Night_Light-off,2,male,23.86622447756423,18.565948775322653,239.0,109.0,1.2854836974066501,2.1926605504587156,#003960
88,Night_Light-off,2,male,26.109161267098628,4.009179265658747,276.0,40.0,6.512345679012345,6.9,#003960
89,Night_Light-off,2,male,15.57280586611144,11.444801520843706,164.0,55.0,1.3606881550326282,2.981818181818182,#003960
90,Afternoon_Light-on,0,male,48.34314457065473,5.563386120553851,183.0,20.0,8.689518132141083,9.15,#936736
91,Afternoon_Light-on,0,female,22.24108658743633,10.226126325631752,185.0,47.0,2.1749278152069293,3.9361702127659575,#936736
92,Afternoon_Light-on,0,male,17.320076245427853,3.4387718304054404,158.0,22.0,5.036704119850188,7.181818181818182,#936736
93,Night_Light-off,2,female,18.6966640806827,28.187225239203517,169.0,97.0,0.663302752293578,1.7422680412371134,#003960
94,Night_Light-off,2,male,25.6998382798442,8.990274013165388,288.0,86.0,2.8586268051684818,3.3488372093023258,#003960
95,Night_Light-off,2,female,20.57033736473584,17.06683640992998,203.0,73.0,1.2052812173653589,2.780821917808219,#003960
96,Night_Light-off,2,male,29.01395643063298,21.739216383979755,258.0,112.0,1.3346367191052106,2.3035714285714284,#003960
97,Night_Light-off,2,male,28.24679321466381,15.190683703867839,238.0,57.0,1.859481361426256,4.175438596491228,#003960
98,Night_Light-off,2,female,27.21971132818195,5.873062156776984,275.0,30.0,4.634671079851055,9.166666666666666,#003960
99,Afternoon_Light-on,0,female,31.18934873548086,15.392945873059691,256.0,39.0,2.0262105117947304,6.564102564102564,#936736
100,Afternoon_Light-on,0,male,40.66600696984038,12.354257195714839,215.0,51.0,3.2916594114574265,4.215686274509804,#936736
101,Afternoon_Light-on,0,female,28.404981920449977,3.8212579795544843,115.0,12.0,7.43341121495327,9.583333333333334,#936736
102,Night_Light-off,2,male,26.561214415007406,20.738028632548954,250.0,109.0,1.2807974608212658,2.293577981651376,#003960
103,Night_Light-off,2,female,21.01112811600218,14.46655080283261,196.0,62.0,1.452393760086068,3.161290322580645,#003960
104,Night_Light-off,2,male,26.975543580660965,19.286279534235216,277.0,89.0,1.398690894880813,3.1123595505617976,#003960
105,Afternoon_Light-on,0,female,30.976563525181746,7.442983492113482,216.0,30.0,4.161847672778562,7.2,#936736
106,Afternoon_Light-on,0,female,32.897750937109535,12.947730112453145,190.0,43.0,2.540812223562525,4.4186046511627906,#936736
107,Night_Light-off,2,male,29.018159433671897,4.614753257412537,352.0,38.0,6.288128056914184,9.263157894736842,#003960
108,Night_Light-off,2,female,26.378616841832102,9.975779594308205,285.0,93.0,2.6442662042055063,3.064516129032258,#003960
109,Night_Light-off,2,male,23.320320971589677,10.37085230969421,269.0,67.0,2.2486407360936846,4.014925373134329,#003960
110,Afternoon_Light-on,0,male,27.262138937778236,11.864582254891811,184.0,29.0,2.2977748691099475,6.344827586206897,#936736
111,Afternoon_Light-on,0,male,26.58895138719057,8.920953234966442,167.0,29.0,2.980505635089857,5.758620689655173,#936736
112,Afternoon_Light-on,0,male,21.757674229675622,7.31155341495967,136.0,27.0,2.975793650793651,5.037037037037037,#936736
113,Night_Light-off,2,female,24.815972820601196,24.742115758635123,190.0,58.0,1.0029850746268656,3.2758620689655173,#003960
114,Night_Light-off,2,female,33.10487139803965,15.542781339818704,242.0,58.0,2.1299193930772877,4.172413793103448,#003960
115,Night_Light-off,2,female,15.072958038335349,28.626316698324988,153.0,51.0,0.5265419996983863,3.0,#003960
116,Afternoon_Light-on,0,female,26.246631848574566,4.760320681281394,130.0,21.0,5.513626834381552,6.190476190476191,#936736
117,Afternoon_Light-on,0,male,20.610181867968873,6.08584533235972,174.0,39.0,3.38657667791526,4.461538461538462,#936736
118,Afternoon_Light-on,0,female,32.35254052581392,11.66507741906189,109.0,28.0,2.7734527053328146,3.892857142857143,#936736
119,Afternoon_Light-on,0,male,18.037965677206362,6.790562654751402,132.0,38.0,2.6563285834031847,3.473684210526316,#936736
120,Stress_Light-on,4,female,20.36140690545337,22.07970313004195,195.0,75.0,0.9221775666788454,2.6,#f55e6f
121,Stress_Light-on,4,female,19.16551833194027,25.72119185849504,182.0,72.0,0.745125592833304,2.5277777777777777,#f55e6f
122,Stress_Light-on,4,female,18.78238099691387,40.58542972037782,158.0,148.0,0.4627863035162911,1.0675675675675675,#f55e6f
123,Stress_Light-on,4,female,12.524789648997825,38.284845100795195,164.0,101.0,0.3271474552403943,1.6237623762376239,#f55e6f
124,Stress_Light-on,4,male,15.915307641702157,53.805269900626705,150.0,109.0,0.29579458798545644,1.3761467889908257,#f55e6f
125,Stress_Light-on,4,male,14.691841671483314,41.251899899385606,131.0,130.0,0.3561494551115724,1.0076923076923077,#f55e6f
126,Stress_Light-on,4,male,14.671804340263842,34.1441224478874,116.0,86.0,0.42970219435736684,1.3488372093023255,#f55e6f
127,Stress_Light-on,4,male,16.671100764881942,25.39075490522115,126.0,92.0,0.656581532416503,1.3695652173913044,#f55e6f
128,Stress_Light-on,4,female,21.812974557080057,29.2693486079659,174.0,78.0,0.7452497439981794,2.230769230769231,#f55e6f
129,Stress_Light-on,4,female,20.46265662854612,28.608643551202228,148.0,72.0,0.7152613367328355,2.0555555555555554,#f55e6f
130,Stress_Light-on,4,female,14.150994526041949,24.60300254728741,138.0,70.0,0.5751734772552043,1.9714285714285715,#f55e6f
131,Stress_Light-on,4,female,18.24545683644611,22.109595945454036,204.0,48.0,0.8252279635258358,4.25,#f55e6f
132,Stress_Light-on,4,male,17.868478035179308,48.25141636757334,131.0,79.0,0.37032028032212455,1.6582278481012658,#f55e6f
133,Stress_Light-on,4,male,12.96433767853431,30.730171927428213,98.0,101.0,0.4218765098077109,0.9702970297029703,#f55e6f
134,Stress_Light-on,4,male,12.561142147734328,28.878957169459962,146.0,132.0,0.43495830109190964,1.106060606060606,#f55e6f
135,Stress_Light-on,4,male,16.899063475546306,34.31085043988269,206.0,109.0,0.49252826027019586,1.889908256880734,#f55e6f
136,Stress_Light-on,4,female,13.017518017781052,46.67262875480036,109.0,84.0,0.2789111812443643,1.2976190476190477,#f55e6f
137,Stress_Light-on,4,female,14.454499192424276,27.891231718919396,188.0,56.0,0.5182452800253847,3.357142857142857,#f55e6f
138,Stress_Light-on,4,female,21.020200736882224,19.222462203023756,199.0,83.0,1.0935228023793788,2.397590361445783,#f55e6f
139,Stress_Light-on,4,female,11.062880569120395,39.89670625590322,172.0,122.0,0.2772880672946154,1.4098360655737705,#f55e6f
140,Stress_Light-on,4,male,16.75841271360873,25.51816571729453,178.0,140.0,0.6567248171074845,1.2714285714285714,#f55e6f
141,Stress_Light-on,4,male,5.5541483408939145,70.96506781495383,60.0,86.0,0.07826594847167241,0.6976744186046512,#f55e6f
142,Stress_Light-on,4,male,13.512234689739083,42.870983732143664,118.0,105.0,0.3151836863404635,1.1238095238095238,#f55e6f
143,Stress_Light-on,4,male,14.560457623775397,36.11348543625485,104.0,53.0,0.4031861629494766,1.9622641509433962,#f55e6f
144,Stress_Light-on,4,female,19.49602122015915,9.134615384615383,66.0,30.0,2.134301270417423,2.2,#f55e6f
145,Stress_Light-on,4,female,22.689319875284045,15.462664482375946,222.0,35.0,1.4673615857826383,6.3428571428571425,#f55e6f
146,Stress_Light-on,4,female,32.87597413364284,27.553473719117893,132.0,66.0,1.1931698510606286,2.0,#f55e6f
147,Stress_Light-on,4,female,17.932489451476794,29.22496113701977,162.0,51.0,0.6136018237082066,3.176470588235294,#f55e6f
148,Stress_Light-on,4,male,12.517714662887538,37.75892527809594,147.0,140.0,0.33151670951156814,1.05,#f55e6f
149,Stress_Light-on,4,male,9.654170126942697,48.083995729030725,75.0,80.0,0.20077720207253885,0.9375,#f55e6f
150,Stress_Light-on,4,male,13.040786316848541,50.11802492067178,148.0,104.0,0.26020152105933675,1.4230769230769231,#f55e6f
151,Stress_Light-on,4,male,16.48697789956209,35.98555660836385,160.0,89.0,0.45815542271562765,1.797752808988764,#f55e6f
