revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
walking,36632,36668,36,137.92280602500662,31.223537339653358
sniffing,36669,36774,105,22.916860448627286,35.79412659033553
grooming,36775,36879,104,32.6896651859588,32.7217527372668
sniffing,36880,36979,99,30.103457194008847,27.816430627258352
rising,36980,37024,44,61.95965367724504,31.798774915775383
sniffing,37025,37128,103,25.931077149620968,30.171761344767805
rising,37129,37177,48,45.93407775201932,28.65611238626903
stepping,37178,37227,49,74.61838245057994,27.83361522834137
sniffing,37228,37330,102,29.942347897694507,27.27376530003847
climbing,37331,37445,114,25.077089642333878,39.16719415279476
sniffing,37446,37457,11,34.25026938458711,30.224445913906
rising,37458,37517,59,30.150363517911817,35.29103906008731
left_turning,37518,37569,51,115.92431213651702,33.4007671497482
walking,37570,37610,40,137.16647292807272,27.56243502088089
sniffing,37611,37627,16,38.16283374658273,29.64058699933312
stepping,37628,37660,32,75.66307428098827,26.83854990999168
walking,37661,37691,30,89.00674377540032,26.28891397638643
rising,37692,37701,9,49.799137189677026,32.920961975703975
climbing,37702,37751,49,46.42143346947579,44.6070580410686
right_turning,37752,37760,8,126.85219197755944,30.23930928393888
walking,37761,37806,45,167.62399524034655,32.413885866061015
sniffing,37807,37860,53,60.279924743143965,27.048821531189418
rearing,37861,37890,29,68.68002561151847,36.68036701101796
left_turning,37891,37908,17,108.93850798071256,27.898431578700393
walking,37909,37930,21,77.2505988005108,27.48374146289076
rising,37931,37950,19,55.62572803486647,34.83067975203951
walking,37951,37971,20,137.53080696507453,31.96027233864883
left_turning,37972,38027,55,84.29599632633689,27.652952696575344
sniffing,38028,38054,26,42.93712155764915,24.14061767461214
left_turning,38055,38100,45,90.82094099497354,26.869543488231848
walking,38101,38109,8,158.17728603991876,30.48068400264552
rising,38110,38143,33,61.944099581955186,30.12160480872792
climbing,38144,38173,29,46.18005641328547,48.60403560002471
rearing,38174,38178,4,49.86736921562412,35.07686916769261
rising,38179,38183,4,57.058260261601426,29.581770165498803
left_turning,38184,38230,46,108.6257383249968,29.32016718404526
rising,38231,38281,50,46.76932515464757,29.616807995215286
climbing,38282,38351,69,34.55006140771166,49.10430543771489
grooming,38352,38386,34,30.31424424419545,36.314402793021486
trotting,38387,38420,33,226.50890575881107,33.05537697494399
sniffing,38421,38447,26,26.679563878344297,29.754431580058593
rising,38448,38470,22,46.236928838874064,36.291059430133465
walking,38471,38495,24,116.96067161133294,33.839324592854766
rising,38496,38533,37,67.21861740533079,31.775694149959122
rearing,38534,38578,44,29.1244329926742,36.85299566328708
climbing,38579,38608,29,45.37029419155962,54.071553312154656
walking,38609,38613,4,38.43264139608472,36.65758806405414
sniffing,38614,38826,212,20.902195799396253,29.085368296770934
left_turning,38827,38845,18,94.7485577038226,29.10193706136661
sniffing,38846,38944,98,32.5650359540985,33.07923689617349
rising,38945,38985,40,37.76698775076301,27.710133444508234
climbing,38986,39065,79,41.45338829175247,52.70164983997906
hunching,39066,39070,4,66.64656995739684,36.38529252203985
sniffing,39071,39085,14,29.71301825159669,33.033752872444445
right_turning,39086,39145,59,94.5179166247951,33.189360667526145
sniffing,39146,39215,69,19.69493006338279,29.66647064379017
left_turning,39216,39257,41,83.37391567083,31.47489662514716
right_turning,39258,39283,25,73.9430459677245,31.97195522795815
