revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
sniffing,3846,3895,49,41.115835850048946,35.5890843616249
right_turning,3896,3930,34,89.22571355794773,32.12754422706043
rearing,3931,3935,4,34.3134229165522,36.505657769461784
rising,3936,3975,39,27.573750922248202,34.86849071847435
sniffing,3976,4035,59,64.34736314799413,32.45758990086038
stepping,4036,4055,19,80.35024527545492,35.68616686592012
sniffing,4056,4225,169,52.21136019383245,32.611983071489256
left_turning,4226,4235,9,129.47271605448043,33.91745255588372
walking,4236,4290,54,159.16939485259013,29.66753159661896
right_turning,4291,4315,24,40.40797622885431,26.692546182185964
sniffing,4316,4350,34,22.533321345988053,25.73674812487017
rising,4351,4355,4,60.48814695104763,37.898134083170056
climbing,4356,4395,39,44.02718570052424,49.6453398575549
sniffing,4396,4405,9,80.68082190887074,31.793080463055343
rising,4406,4415,9,87.13956385636372,35.481550658999524
left_turning,4416,4425,9,136.6687846029426,35.686830112135794
walking,4426,4450,24,149.02437115539632,32.15864254267196
sniffing,4451,4505,54,28.32990158764034,26.434546569011115
climbing,4506,4565,59,43.326092048559055,52.760176781947
right_turning,4566,4625,59,58.471327014175664,32.446463836698584
walking,4626,4675,49,137.82114042428316,28.994703647614966
stepping,4676,4715,39,85.16826558724551,27.103706267437012
sniffing,4716,4785,69,61.49356081970197,27.895467870499036
climbing,4786,4840,54,40.50853811989655,53.590077890521506
sniffing,4841,4855,14,29.669223716419165,33.51544992308211
rising,4856,4900,44,20.39211559563006,30.155085835738312
rearing,4901,4915,14,53.56582589686247,35.026352358918
walking,4916,4980,64,155.12969085622734,29.023952123111663
rising,4981,4985,4,70.5491135549375,35.020291607086676
climbing,4986,5020,34,72.30094688753638,50.1061523240838
hunching,5021,5030,9,51.92833926068713,34.62607691534242
sniffing,5031,5165,134,32.56085744306992,30.630832963006693
walking,5166,5190,24,104.72775555803996,29.53826085182115
rising,5191,5200,9,53.31840884725219,36.851493999991185
climbing,5201,5260,59,39.9248334514518,52.40734636411219
rising,5261,5275,14,21.601189233710905,29.45022391809812
sniffing,5276,5325,49,47.40501733926969,27.963221544788585
rising,5326,5365,39,21.442713821148697,28.1230962388078
walking,5366,5380,14,51.948998903484956,34.674894290788366
climbing,5381,5415,34,62.54544862474741,48.99914344413912
hunching,5416,5425,9,63.35335646264694,34.1606158680429
right_turning,5426,5460,34,81.73318765980535,34.45459618099215
stepping,5461,5495,34,103.94391325987142,29.028982185803258
sniffing,5496,5535,39,48.56805569262466,28.59858765604692
rearing,5536,5545,9,66.74931264618465,37.87478800420134
climbing,5546,5575,29,61.56530165503878,52.753099322611526
hunching,5576,5630,54,19.696456204304823,33.39619056419762
right_turning,5631,5655,24,64.97237631409367,31.11931629090452
walking,5656,5690,34,142.32272867944704,28.788401713318425
sniffing,5691,5780,89,47.65614764418004,29.05387651241412
rising,5781,5790,9,35.748783632307685,37.358680866071666
climbing,5791,5860,69,31.215212497436017,52.443435567747
rising,5861,5885,24,95.24097130870214,38.0675365246809
trotting,5886,5945,59,255.71846670400657,31.108705167765653
sniffing,5946,5995,49,41.7501697296519,29.15570653205993
walking,5996,6010,14,129.38374218835827,31.363104938639033
sniffing,6011,6120,109,52.87533424072702,29.51671766717501
climbing,6121,6205,84,40.64125923000021,52.551641865584415
rising,6206,6215,9,21.75337157375747,31.642378299840523
sniffing,6216,6240,24,40.21384894102113,32.852591967009744
right_turning,6241,6280,39,81.78241639280887,30.88376231920814
walking,6281,6340,59,125.8134452641902,30.722474022478316
left_turning,6341,6400,59,111.55162914110437,30.280150733577063
walking,6401,6525,124,128.4714285994123,28.668858185593894
sniffing,6526,6570,44,42.53580911659262,29.1650593423616
walking,6571,6615,44,75.79059452653263,29.94624565927487
sniffing,6616,6675,59,46.039820287928514,29.970589428518846
climbing,6676,6735,59,51.71126025937841,54.30904916033161
rising,6736,6815,79,28.221650755934924,35.12858091825673
right_turning,6816,6840,24,88.20151868937884,34.09346433040665
trotting,6841,6890,49,239.98571035622044,32.08690367433009
walking,6891,6930,39,163.16418030643953,29.33676789568611
sniffing,6931,6955,24,37.418768337711874,29.3443284881418
rising,6956,6965,9,43.26494381894952,37.639307971051686
climbing,6966,7010,44,50.72240959477904,54.01456641119053
sniffing,7011,7070,59,80.1060390119794,34.239552489875614
right_turning,7071,7100,29,74.00355583401831,34.25704634820647
