movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
left_turning,1.6362277047954714,19.0,17.70115789473684,4625.808711111111,female,Night_Light-on,3
right_turning,0.14952472498130942,5.0,13.4,16276.5,female,Night_Light-on,3
walking,1.1150272348606216,6.0,17.833333333333332,10980.2,female,Night_Light-on,3
stepping,0.4848873224393891,6.0,34.833333333333336,4532.4,female,Night_Light-on,3
sniffing,22.501335042187335,163.0,64.93554417177914,486.979137654321,female,Night_Light-on,3
rising,17.06504325536687,157.0,50.53942356687898,517.1944570512821,female,Night_Light-on,3
hunching,4.34903342945637,37.0,55.305664864864866,2348.258766666667,female,Night_Light-on,3
rearing,12.594253978425717,121.0,49.16300909090909,687.3330916666666,female,Night_Light-on,3
climbing,17.24447292534444,125.0,65.69376800000002,641.8340887096774,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,19.367724020079034,70.0,129.46018142857142,1126.1398826086954,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,2.8922353946384707,5.0,270.8,20961.75,female,Night_Light-on,3
running,0.10123734533183351,0.0,0.0,0.0,female,Morning_Light-on,1
trotting,0.7620922384701913,0.0,0.0,0.0,female,Morning_Light-on,1
left_turning,4.041057367829022,44.0,28.457204545454548,2026.7166837209304,female,Morning_Light-on,1
right_turning,2.204724409448819,29.0,25.227703448275864,3168.101464285714,female,Morning_Light-on,1
walking,4.046681664791901,15.0,18.971873333333335,6351.441985714285,female,Morning_Light-on,1
stepping,1.937570303712036,17.0,34.22962352941177,5529.0540125,female,Morning_Light-on,1
sniffing,31.799775028121484,202.0,57.7392094059406,384.3485328358209,female,Morning_Light-on,1
rising,11.465129358830147,135.0,30.617377037037034,633.8704589552239,female,Morning_Light-on,1
hunching,2.9161979752530933,32.0,32.69461875,2523.5520161290324,female,Morning_Light-on,1
