,revised_movement_label,step_type,bouts,valley_time_gap,vally_value,peak_time_gap,peak_value,group
3699,trotting,distance1,33,7.0,45.433889224582266,7.0,53.112813982486124,Morning_lightOn
3700,trotting,distance1,34,6.666666666666667,45.67770073456874,7.5,59.20843667628731,Morning_lightOn
3701,trotting,distance1,35,6.0,40.851085457180034,5.5,57.13298637431246,Morning_lightOn
3702,trotting,distance1,36,6.2,44.01354797765692,6.5,53.072686003401955,Morning_lightOn
3703,trotting,distance1,37,6.0,45.975814094126484,6.0,54.89219070124331,Morning_lightOn
3704,trotting,distance1,38,7.0,47.094822529894664,5.0,56.415234712591406,Morning_lightOn
3705,trotting,distance1,39,7.4,45.23923388810021,7.5,57.13943574821868,Morning_lightOn
3706,trotting,distance1,40,5.5,46.44751678622118,6.0,57.48785042245851,Morning_lightOn
3707,trotting,distance1,41,6.25,48.968397064342255,5.6,58.79395757169619,Morning_lightOn
3708,trotting,distance1,42,6.5,42.272359285369845,6.666666666666667,56.50734377536759,Morning_lightOn
3709,trotting,distance1,43,5.5,48.086045983804254,5.333333333333333,57.30435239390942,Morning_lightOn
3710,trotting,distance1,44,5.25,47.420240869125294,5.333333333333333,54.61404848863437,Morning_lightOn
3711,trotting,distance1,45,6.333333333333333,44.21524002417492,7.5,57.169518468767855,Morning_lightOn
3712,trotting,distance1,46,7.5,45.07395487541023,7.666666666666667,57.66603872017322,Morning_lightOn
3713,trotting,distance1,47,5.75,44.25463676224645,6.6,54.83480631873197,Morning_lightOn
3714,trotting,distance1,48,5.5,48.38159661327694,6.0,57.02801580140801,Morning_lightOn
3715,trotting,distance1,49,7.0,44.53598505295509,7.0,56.505869581068374,Morning_lightOn
3716,trotting,distance1,50,7.0,46.52131573677216,6.4,54.81850191687533,Morning_lightOn
3717,trotting,distance1,51,6.0,43.36233243502562,6.0,57.37297235585954,Morning_lightOn
3718,trotting,distance1,52,5.4,50.376793398350124,4.75,56.58909598167438,Morning_lightOn
3719,trotting,distance1,53,5.0,45.24515927695128,5.333333333333333,52.79664590623571,Morning_lightOn
3720,trotting,distance1,54,6.0,45.265376909341256,5.0,55.74249122248367,Morning_lightOn
3721,trotting,distance1,55,5.0,42.66953925093385,5.5,54.89986935057096,Morning_lightOn
3722,trotting,distance1,56,6.0,45.029737925534434,5.0,55.021521339696115,Morning_lightOn
3723,trotting,distance1,57,6.0,45.110812135668084,5.0,51.88440440420849,Morning_lightOn
3724,trotting,distance1,58,6.0,46.32770258409016,5.0,59.12404527956094,Morning_lightOn
3725,trotting,distance1,59,6.0,47.17267632914075,6.25,54.71418960325133,Morning_lightOn
3726,trotting,distance1,60,8.25,45.409385363470825,7.6,55.03585639179429,Morning_lightOn
3727,trotting,distance1,61,6.0,47.963773872709986,5.857142857142857,55.35206989298423,Morning_lightOn
3728,trotting,distance1,62,6.5,46.56741472796491,7.666666666666667,57.76848117568095,Morning_lightOn
3729,trotting,distance1,63,7.0,44.994134901359054,6.75,57.905891359500686,Morning_lightOn
3730,trotting,distance1,64,9.0,47.45483114943175,8.333333333333334,62.892254240753005,Morning_lightOn
3731,trotting,distance1,65,4.25,50.07814082307566,4.0,54.26040699480525,Morning_lightOn
3732,trotting,distance1,66,5.0,50.30678294117601,5.0,57.905235940686595,Morning_lightOn
3733,trotting,distance1,67,7.75,46.49482905181409,7.2,55.411755969935875,Morning_lightOn
3734,walking,distance1,1,7.75,42.05080536874397,8.4,53.82198851805507,Morning_lightOn
3735,walking,distance1,2,8.8125,42.33484073899493,8.866666666666667,56.0599953039378,Morning_lightOn
3736,walking,distance1,3,11.333333333333334,42.8161152372882,11.125,53.181046800487785,Morning_lightOn
3737,walking,distance1,4,7.333333333333333,42.863574056554945,7.0,55.105404727394536,Morning_lightOn
3738,walking,distance1,5,8.2,45.69876004116794,8.333333333333334,57.806477980852314,Morning_lightOn
3739,walking,distance1,6,7.25,44.29265274836145,9.6,56.65617493649457,Morning_lightOn
3740,walking,distance1,7,9.666666666666666,46.59889934203882,8.75,58.72586402446715,Morning_lightOn
3741,walking,distance1,8,13.0,41.73419808158493,11.5,56.88521785259233,Morning_lightOn
3742,walking,distance1,9,11.0,45.51016645445327,10.75,57.95751853974851,Morning_lightOn
3743,walking,distance1,10,13.5,40.536452920768205,14.4,50.32975446834158,Morning_lightOn
3744,walking,distance1,11,10.25,41.62281646990086,9.8,52.63191583144982,Morning_lightOn
3745,walking,distance1,12,9.25,45.76241493819034,9.0,56.96626096350846,Morning_lightOn
3746,walking,distance1,13,11.0,45.40382925792411,11.0,55.58878436908996,Morning_lightOn
3747,walking,distance1,14,18.666666666666668,39.90700370985897,17.5,50.63730144845599,Morning_lightOn
3748,walking,distance1,15,10.0,41.40475690551051,10.666666666666666,51.91208077978395,Morning_lightOn
3749,walking,distance1,16,8.75,43.37800552452389,6.333333333333333,55.86215952447897,Morning_lightOn
3750,walking,distance1,17,10.0,41.99965216280435,7.0,51.97338671714262,Morning_lightOn
3751,walking,distance1,18,9.0,43.77700054056498,8.75,55.25593517372559,Morning_lightOn
3752,walking,distance1,19,9.875,41.64302440750822,9.285714285714286,53.64927367591388,Morning_lightOn
3753,walking,distance1,20,11.5,39.287742105983526,11.4,49.55961533164472,Morning_lightOn
3754,walking,distance1,21,6.666666666666667,43.478265806247705,7.75,52.76101204887247,Morning_lightOn
3755,walking,distance1,22,7.0,44.29976892747897,7.0,53.07486569942375,Morning_lightOn
3756,walking,distance1,23,11.75,40.44156948571032,13.0,55.089357264676885,Morning_lightOn
3757,walking,distance1,24,11.4,45.244621494967966,12.75,60.228262074446,Morning_lightOn
3758,walking,distance1,25,7.6,46.65073079464498,8.0,54.023202821201174,Morning_lightOn
3759,walking,distance1,26,8.666666666666666,42.579616117985154,8.25,56.45212396079478,Morning_lightOn
3760,walking,distance1,27,7.333333333333333,45.06059400467302,7.0,54.257535235865724,Morning_lightOn
3761,walking,distance1,28,15.2,36.85288268606722,15.5,47.21527223438794,Morning_lightOn
3762,walking,distance1,29,9.714285714285714,40.99450887357184,10.333333333333334,49.99120605044493,Morning_lightOn
3763,stepping,distance1,1,15.0,40.15875774648667,13.666666666666666,53.80346782269639,Morning_lightOn
3764,stepping,distance1,2,9.0,43.353602021929376,10.0,55.305860570133554,Morning_lightOn
3765,stepping,distance1,3,8.0,38.78109123272273,10.0,50.30455510627979,Morning_lightOn
3766,stepping,distance1,4,11.0,41.17143556523326,10.0,51.53271884265276,Morning_lightOn
3767,running,distance1,1,5.5,43.474836723737575,6.0,55.85190136649413,Morning_lightOn
3768,running,distance1,2,6.333333333333333,44.41765042537708,5.75,54.94138272106254,Morning_lightOn
3769,running,distance1,3,5.0,45.08228634691047,5.333333333333333,54.866490425036375,Morning_lightOn
3770,running,distance1,4,5.333333333333333,44.07421727158204,5.0,58.19856165129747,Morning_lightOn
3771,running,distance1,5,6.0,40.34492017483261,5.0,54.06344756038808,Morning_lightOn
3772,running,distance1,6,4.0,46.14178377401235,5.0,54.90954576874616,Morning_lightOn
3773,running,distance1,7,6.0,42.45941252255114,5.5,54.85952610071706,Morning_lightOn
3774,running,distance1,8,7.0,44.55741928826667,6.0,54.62255350386099,Morning_lightOn
3775,trotting,distance1,1,7.0,42.794256635639215,7.0,53.328897221522915,Morning_lightOn
3776,trotting,distance1,2,8.0,41.86804819190994,7.0,53.901924002377314,Morning_lightOn
3777,trotting,distance1,3,7.333333333333333,43.8986665906135,7.5,56.22627393138409,Morning_lightOn
3778,trotting,distance1,4,7.75,43.32577070365854,7.666666666666667,54.96687115256758,Morning_lightOn
3779,trotting,distance1,5,7.0,41.14898353171462,7.0,57.29011715192748,Morning_lightOn
3780,trotting,distance1,6,6.0,44.43331896328135,7.5,50.1515811058534,Morning_lightOn
3781,trotting,distance1,7,6.25,44.87392089228967,5.666666666666667,52.61741584137592,Morning_lightOn
3782,trotting,distance1,8,6.5,44.36739429488284,7.0,49.980600064147055,Morning_lightOn
3783,trotting,distance1,9,6.8,43.60814499275725,6.833333333333333,52.3493160288508,Morning_lightOn
3784,trotting,distance1,10,7.0,42.68937745977909,6.0,49.44617730052384,Morning_lightOn
3785,trotting,distance1,11,6.5,44.578293129704186,7.0,55.95045814882645,Morning_lightOn
3786,trotting,distance1,12,8.0,44.65154157299567,8.0,55.44911251696758,Morning_lightOn
3787,trotting,distance1,13,8.0,42.43440831939343,6.5,51.05617356215193,Morning_lightOn
3788,trotting,distance1,14,9.0,40.107809001069555,8.0,50.20873906387806,Morning_lightOn
3789,trotting,distance1,15,8.0,42.909527383289465,6.5,54.043069256272794,Morning_lightOn
3790,trotting,distance1,16,7.0,42.83865139776767,6.0,53.340829664333334,Morning_lightOn
3791,trotting,distance1,17,7.5,39.42069030837768,7.333333333333333,49.441987496070546,Morning_lightOn
3792,trotting,distance1,18,5.0,45.714407331853565,5.5,57.45032564895397,Morning_lightOn
3793,trotting,distance1,19,5.0,46.949291368643614,5.4,54.157075402346464,Morning_lightOn
3794,trotting,distance1,20,6.0,49.4261372013148,6.0,52.83262477325862,Morning_lightOn
3795,trotting,distance1,21,6.0,45.011960735650895,5.0,59.1821707393053,Morning_lightOn
3796,trotting,distance1,22,9.0,41.178244020241216,8.25,50.448826418080316,Morning_lightOn
3797,trotting,distance1,23,5.0,45.82546926685474,6.5,54.84989103174203,Morning_lightOn
3798,trotting,distance1,24,7.4,42.75508476024081,6.0,55.13439910620851,Morning_lightOn
3799,trotting,distance1,25,8.5,46.20808514982949,9.0,56.33719341235343,Morning_lightOn
3800,trotting,distance1,26,4.0,43.71138584937871,4.75,50.847797856063686,Morning_lightOn
3801,trotting,distance1,27,6.428571428571429,42.879262488297236,6.666666666666667,51.208057111273504,Morning_lightOn
3802,trotting,distance1,28,6.0,42.04902899837717,5.333333333333333,51.559946959505645,Morning_lightOn
3803,trotting,distance1,29,5.5,44.74573744923,4.666666666666667,49.43204700377217,Morning_lightOn
3804,trotting,distance1,30,7.25,43.96583867659607,7.0,51.021798094974486,Morning_lightOn
3805,trotting,distance1,31,6.666666666666667,42.31224771389671,6.0,52.01291659658468,Morning_lightOn
3806,trotting,distance1,32,7.0,42.319169968047795,8.0,53.464370061341555,Morning_lightOn
3807,trotting,distance1,33,5.0,46.65542516190726,5.0,63.18235880696707,Morning_lightOn
3808,trotting,distance1,34,6.0,43.20930328854037,5.333333333333333,53.9208458794054,Morning_lightOn
3809,trotting,distance1,35,7.333333333333333,41.740091799266104,7.5,54.49227100952059,Morning_lightOn
3810,trotting,distance1,36,6.0,46.60352822481099,5.666666666666667,55.152406931429766,Morning_lightOn
3811,trotting,distance1,37,7.0,43.58610692298438,7.0,54.023330877984705,Morning_lightOn
3812,trotting,distance1,38,8.0,41.50685173685001,8.5,56.03575034039458,Morning_lightOn
3813,trotting,distance1,39,8.0,44.131925972348185,7.0,52.64690216137214,Morning_lightOn
3814,trotting,distance1,40,6.0,45.274589275289884,6.5,54.85282420967445,Morning_lightOn
3815,trotting,distance1,41,5.0,44.286650825469245,4.5,48.410347200725234,Morning_lightOn
3816,trotting,distance1,42,6.8,40.62235345551265,6.0,50.266431058751,Morning_lightOn
3817,trotting,distance1,43,7.0,42.903413837579855,7.25,55.545381410793894,Morning_lightOn
3818,trotting,distance1,44,6.333333333333333,44.47386415838041,6.0,53.38155678387433,Morning_lightOn
3819,trotting,distance1,45,8.0,44.371744292737226,8.25,52.25379752691906,Morning_lightOn
3820,trotting,distance1,46,7.333333333333333,44.36725032572341,8.0,55.40964338883282,Morning_lightOn
3821,trotting,distance1,47,6.5,47.04809475865363,6.0,53.02436438558312,Morning_lightOn
3822,trotting,distance1,48,6.6,43.55721381538219,6.75,53.992782861667855,Morning_lightOn
3823,trotting,distance1,49,6.5,44.88726997655048,6.333333333333333,56.198534549236754,Morning_lightOn
3824,trotting,distance1,50,5.5,44.11410950787371,6.333333333333333,52.60221646720194,Morning_lightOn
3825,trotting,distance1,51,7.0,43.91837875575482,6.0,51.95438595100768,Morning_lightOn
3826,trotting,distance1,52,6.5,46.41540724549483,6.666666666666667,60.78671853201785,Morning_lightOn
3827,trotting,distance1,53,7.5,43.146766884940966,7.333333333333333,57.533088452388824,Morning_lightOn
3828,walking,distance1,1,8.75,40.75674568275877,8.666666666666666,55.51713897839039,Morning_lightOn
3829,walking,distance1,2,8.8,41.39419995033354,8.75,50.13369903484717,Morning_lightOn
3830,walking,distance1,3,9.75,41.76652579955921,10.0,57.40035564838763,Morning_lightOn
3831,walking,distance1,4,8.75,40.644638167904915,9.4,50.74847888680543,Morning_lightOn
3832,walking,distance1,5,13.2,41.145472368347534,12.166666666666666,55.94827723022961,Morning_lightOn
3833,walking,distance1,6,8.666666666666666,39.95318612196194,8.25,49.4089273849943,Morning_lightOn
3834,walking,distance1,7,9.333333333333334,40.555815397506564,9.75,54.70880386504875,Morning_lightOn
3835,walking,distance1,8,6.666666666666667,41.40748895949295,9.25,53.99675192063012,Morning_lightOn
3836,walking,distance1,9,8.75,42.709306017997385,8.0,51.16336172489376,Morning_lightOn
3837,walking,distance1,10,14.0,40.18817750726618,12.5,54.05787607501644,Morning_lightOn
3838,walking,distance1,11,9.75,41.22758690755141,10.666666666666666,51.39484447425245,Morning_lightOn
3839,walking,distance1,12,9.5,41.781864718390786,9.8,56.03310089474914,Morning_lightOn
3840,walking,distance1,13,9.2,41.01973851724908,9.0,52.52972383565674,Morning_lightOn
3841,walking,distance1,14,8.6,45.164380305580416,9.0,53.393017875149575,Morning_lightOn
3842,walking,distance1,15,11.666666666666666,44.81476721290014,11.75,56.07853953478815,Morning_lightOn
3843,walking,distance1,16,9.0,38.82747383485858,9.5,51.828377571990906,Morning_lightOn
3844,walking,distance1,17,12.6,39.04041663335844,11.666666666666666,52.42341475127923,Morning_lightOn
3845,walking,distance1,18,15.75,36.3137038417107,18.666666666666668,52.36280086594995,Morning_lightOn
3846,walking,distance1,19,12.5,39.857842150097355,11.777777777777779,51.3017674814374,Morning_lightOn
3847,walking,distance1,20,12.0,38.7607621577172,11.25,55.085250002242574,Morning_lightOn
3848,walking,distance1,21,10.333333333333334,42.71299698954142,10.6,54.33228677803544,Morning_lightOn
3849,walking,distance1,22,8.75,43.0832616554658,8.333333333333334,53.884276839732784,Morning_lightOn
3850,walking,distance1,23,12.571428571428571,41.73280885048455,12.25,55.131428294710155,Morning_lightOn
3851,walking,distance1,24,12.142857142857142,42.14897186521134,11.625,53.544270018643786,Morning_lightOn
3852,walking,distance1,25,10.2,43.22304605304003,10.5,57.22650765113815,Morning_lightOn
3853,walking,distance1,26,7.333333333333333,43.373588862523206,7.75,54.071477768508814,Morning_lightOn
3854,walking,distance1,27,8.75,45.49627906915952,8.333333333333334,55.52950027357248,Morning_lightOn
3855,walking,distance1,28,8.333333333333334,45.75631174161506,8.25,59.51059666988207,Morning_lightOn
3856,walking,distance1,29,13.666666666666666,41.11764050917684,14.75,53.7246751260667,Morning_lightOn
3857,walking,distance1,30,7.333333333333333,42.99905275181642,7.0,55.910116256184395,Morning_lightOn
3858,running,distance1,1,6.0,46.255824818732705,6.0,53.73004438964957,Morning_lightOn
3859,running,distance1,2,6.0,41.643439250695664,6.5,50.18151956570923,Morning_lightOn
3860,running,distance1,3,5.0,43.897809154596,4.75,55.04409051517134,Morning_lightOn
3861,running,distance1,4,6.0,45.83194102391165,5.75,54.067813066796404,Morning_lightOn
3862,running,distance1,5,5.333333333333333,43.88012811023803,5.714285714285714,55.77112884320101,Morning_lightOn
3863,running,distance1,6,4.666666666666667,47.654368656427806,5.0,55.92226032636372,Morning_lightOn
3864,running,distance1,7,6.25,44.59476210910118,5.666666666666667,55.22346560352812,Morning_lightOn
3865,running,distance1,8,6.25,44.6036680582445,6.4,51.79904795199631,Morning_lightOn
3866,running,distance1,9,4.5,48.386808999824915,5.0,58.20671965079946,Morning_lightOn
3867,running,distance1,10,5.0,50.687542120316614,5.0,58.22135461312248,Morning_lightOn
3868,running,distance1,11,4.333333333333333,53.404981154536294,4.5,57.148286577799325,Morning_lightOn
3869,running,distance1,12,6.0,48.733386474114276,5.5,55.6091174447472,Morning_lightOn
3870,running,distance1,13,5.333333333333333,49.413567041815035,5.0,56.94746436915822,Morning_lightOn
3871,running,distance1,14,4.833333333333333,48.61645983499568,5.0,55.084379828279744,Morning_lightOn
3872,running,distance1,15,5.75,43.160954780815466,5.0,52.945695320474776,Morning_lightOn
3873,running,distance1,16,6.0,42.50789793448336,5.0,55.02671293735193,Morning_lightOn
3874,running,distance1,17,3.5,51.67642653718415,4.0,58.50960445024299,Morning_lightOn
3875,running,distance1,18,7.0,44.231046688608735,7.0,50.26125470533507,Morning_lightOn
3876,running,distance1,19,4.666666666666667,50.28226114485294,5.0,58.9360879043273,Morning_lightOn
3877,running,distance1,20,4.0,47.352761719625505,4.5,57.756130448528666,Morning_lightOn
3878,running,distance1,21,5.0,51.41765810056276,5.0,53.61237332368572,Morning_lightOn
3879,running,distance1,22,6.0,49.48799585908919,5.333333333333333,56.05025761144868,Morning_lightOn
3880,running,distance1,23,5.5,50.265505365878546,5.0,60.74116409977342,Morning_lightOn
3881,running,distance1,24,4.5,44.64453128978437,4.666666666666667,53.07078800587998,Morning_lightOn
3882,running,distance1,25,5.5,47.509547688590146,5.0,60.02801715017762,Morning_lightOn
3883,running,distance1,26,5.0,50.09213594827766,5.0,60.70177534620615,Morning_lightOn
3884,running,distance1,27,7.333333333333333,42.89859106050017,7.0,53.80971330870178,Morning_lightOn
3885,running,distance1,28,5.666666666666667,46.90565431281935,5.75,56.42571965486648,Morning_lightOn
3886,running,distance1,29,6.0,45.42420942444533,6.0,55.905802644395635,Morning_lightOn
3887,running,distance1,30,5.333333333333333,43.33946406098027,5.5,52.131461609708865,Morning_lightOn
3888,running,distance1,31,6.5,48.18321496935042,6.666666666666667,55.851757757105275,Morning_lightOn
3889,running,distance1,32,7.333333333333333,45.00647866296349,6.75,55.72398930683323,Morning_lightOn
3890,running,distance1,33,5.833333333333333,45.95964300853865,5.571428571428571,55.39294071076779,Morning_lightOn
3891,running,distance1,34,4.5,52.326011755126125,4.0,63.21852612423368,Morning_lightOn
3892,running,distance1,35,5.666666666666667,44.63939768867758,5.25,55.585209339950666,Morning_lightOn
3893,running,distance1,36,4.666666666666667,50.93359034229349,5.5,60.13948799622166,Morning_lightOn
3894,running,distance1,37,6.0,49.463078559516724,5.333333333333333,52.25950660590308,Morning_lightOn
3895,running,distance1,38,5.0,42.36464549642821,5.666666666666667,56.61133656295197,Morning_lightOn
3896,running,distance1,39,6.0,47.630596460140104,6.0,57.001125958218964,Morning_lightOn
3897,running,distance1,40,5.0,48.72702353971724,4.5,54.70646667668095,Morning_lightOn
3898,running,distance1,41,4.0,48.40906444645695,4.0,56.48284579334734,Morning_lightOn
3899,running,distance1,42,5.5,47.996596722933084,5.0,53.66138328111978,Morning_lightOn
3900,running,distance1,43,7.5,44.13577072453384,7.0,52.52915205198366,Morning_lightOn
3901,running,distance1,44,5.0,44.96150626391014,5.333333333333333,57.23069538470894,Morning_lightOn
3902,running,distance1,45,6.0,46.7626188262983,5.5,53.451082836160374,Morning_lightOn
3903,running,distance1,46,7.0,46.240829559702696,5.5,53.9714051741873,Morning_lightOn
3904,running,distance1,47,6.25,43.55024600597086,6.0,54.29239820327367,Morning_lightOn
3905,running,distance1,48,6.666666666666667,46.542829392373015,7.0,54.87035417638723,Morning_lightOn
3906,running,distance1,49,5.5,52.12159478949858,5.333333333333333,60.67731591388635,Morning_lightOn
3907,running,distance1,50,5.0,51.807658614710235,4.5,60.116605388692086,Morning_lightOn
3908,trotting,distance1,1,5.5,45.21928932381908,5.666666666666667,50.41813966331627,Morning_lightOn
3909,trotting,distance1,2,6.0,46.228619701392134,6.0,55.482184655884566,Morning_lightOn
3910,trotting,distance1,3,4.333333333333333,45.108913721174446,4.5,52.1548485197427,Morning_lightOn
3911,trotting,distance1,4,7.0,37.13744594255504,6.333333333333333,46.02156032151305,Morning_lightOn
3912,trotting,distance1,5,7.6,42.87888818398746,7.5,56.19438724830494,Morning_lightOn
3913,trotting,distance1,6,6.714285714285714,43.167579469261334,6.833333333333333,56.28156473303583,Morning_lightOn
3914,trotting,distance1,7,7.0,43.62726375014361,6.5,55.630360494962105,Morning_lightOn
3915,trotting,distance1,8,6.4,45.147610826392246,7.333333333333333,56.71087219436309,Morning_lightOn
3916,trotting,distance1,9,5.571428571428571,44.96725980197432,5.5,52.21357924987176,Morning_lightOn
3917,trotting,distance1,10,6.0,41.163562202642915,6.666666666666667,54.88936968771067,Morning_lightOn
3918,trotting,distance1,11,6.0,44.36683666798328,4.0,61.86038451584831,Morning_lightOn
3919,trotting,distance1,12,7.0,42.13430517994687,9.0,49.29275828588378,Morning_lightOn
3920,trotting,distance1,13,6.9,43.41624285198466,6.777777777777778,53.92976218316365,Morning_lightOn
3921,trotting,distance1,14,7.0,42.18159168204214,8.0,56.41660243075895,Morning_lightOn
3922,trotting,distance1,15,6.5,42.91649060297574,6.571428571428571,53.61252042036695,Morning_lightOn
3923,trotting,distance1,16,6.4,42.6736058372069,5.75,52.16270883264233,Morning_lightOn
3924,trotting,distance1,17,4.5,45.94887955448411,5.666666666666667,56.97193156321289,Morning_lightOn
3925,trotting,distance1,18,5.666666666666667,43.43702084243921,5.75,51.55462895203154,Morning_lightOn
3926,trotting,distance1,19,7.5,43.83070434841371,7.0,52.709126908973104,Morning_lightOn
3927,trotting,distance1,20,7.0,41.610747413698164,6.333333333333333,50.99943766430715,Morning_lightOn
3928,trotting,distance1,21,6.333333333333333,42.78562989619897,4.5,50.47039266630378,Morning_lightOn
3929,trotting,distance1,22,5.666666666666667,48.396834839635,5.75,56.57330103447848,Morning_lightOn
3930,trotting,distance1,23,7.666666666666667,42.67230494971406,8.5,52.904860607541785,Morning_lightOn
3931,trotting,distance1,24,6.25,42.8540656406404,6.4,53.29655063265519,Morning_lightOn
3932,trotting,distance1,25,8.333333333333334,42.237571019751115,8.0,53.44561622578942,Morning_lightOn
3933,trotting,distance1,26,6.333333333333333,44.057046861567585,5.5,55.14079770098258,Morning_lightOn
3934,trotting,distance1,27,7.2,46.409626465547625,6.666666666666667,58.00472894838454,Morning_lightOn
3935,trotting,distance1,28,8.125,45.69192280106966,8.428571428571429,55.015429923787636,Morning_lightOn
3936,trotting,distance1,29,6.5,40.57174558835057,7.0,48.22323425517805,Morning_lightOn
3937,trotting,distance1,30,6.4,43.61170471811311,7.0,53.228914157239046,Morning_lightOn
3938,trotting,distance1,31,8.0,42.707787753223336,9.0,55.954426595716185,Morning_lightOn
3939,trotting,distance1,32,4.5,44.06893588235952,5.0,52.5295457133548,Morning_lightOn
3940,trotting,distance1,33,7.666666666666667,43.31088318671526,7.8,53.077019651337274,Morning_lightOn
3941,trotting,distance1,34,6.0,43.37358360446482,4.666666666666667,50.28984183695017,Morning_lightOn
3942,trotting,distance1,35,6.0,46.39276683399186,6.0,56.47832445296497,Morning_lightOn
3943,trotting,distance1,36,7.444444444444445,45.311971827437205,7.625,56.88952538067224,Morning_lightOn
3944,trotting,distance1,37,6.5,44.546809532327835,7.0,56.107010022491,Morning_lightOn
3945,trotting,distance1,38,6.0,42.433101395194804,5.0,54.110418841357266,Morning_lightOn
3946,trotting,distance1,39,9.333333333333334,37.42952380550812,5.5,55.646461803956385,Morning_lightOn
3947,trotting,distance1,40,6.5,46.18452808872507,6.428571428571429,53.372689297655626,Morning_lightOn
3948,trotting,distance1,41,6.75,46.46337454696338,7.0,56.479298380835296,Morning_lightOn
3949,trotting,distance1,42,7.666666666666667,43.21260247011102,7.0,52.805011831703155,Morning_lightOn
3950,trotting,distance1,43,7.0,42.19989993691924,6.333333333333333,53.678006597886785,Morning_lightOn
3951,trotting,distance1,44,12.0,35.16826916846193,9.0,43.40645845115629,Morning_lightOn
3952,trotting,distance1,45,9.0,46.05552422201133,7.0,53.10967353152055,Morning_lightOn
3953,trotting,distance1,46,12.0,34.8810071378899,10.0,46.716904708640165,Morning_lightOn
3954,trotting,distance1,47,6.666666666666667,46.480117507331926,6.75,53.333090346340626,Morning_lightOn
3955,trotting,distance1,48,5.5,43.21886302500523,6.0,56.81976475503828,Morning_lightOn
3956,trotting,distance1,49,9.0,45.449992144092995,8.333333333333334,55.98560631799873,Morning_lightOn
3957,trotting,distance1,50,7.0,48.658776185493004,7.666666666666667,55.071983983148826,Morning_lightOn
3958,trotting,distance1,51,14.0,41.83385155184396,13.0,59.339889915101786,Morning_lightOn
3959,trotting,distance1,52,6.0,43.92525474298486,6.0,52.20315840137218,Morning_lightOn
3960,trotting,distance1,53,8.0,40.16065082745651,7.25,49.686613550431744,Morning_lightOn
3961,trotting,distance1,54,6.333333333333333,44.24719327981738,6.25,55.48714913276831,Morning_lightOn
3962,trotting,distance1,55,5.25,46.18265714337964,5.2,54.76127466281262,Morning_lightOn
3963,trotting,distance1,56,5.25,48.32289218082088,5.2,56.5332576936194,Morning_lightOn
3964,trotting,distance1,57,6.0,46.93693946034163,5.25,54.45251303258375,Morning_lightOn
3965,trotting,distance1,58,8.0,45.45388791852226,7.0,52.123444992513555,Morning_lightOn
3966,trotting,distance1,59,8.285714285714286,43.455022729232326,8.5,51.56725340879229,Morning_lightOn
3967,trotting,distance1,60,7.5,44.63049145747007,7.0,55.583373046746004,Morning_lightOn
3968,trotting,distance1,61,8.5,39.25710471453874,9.0,55.38045601419397,Morning_lightOn
3969,trotting,distance1,62,6.0,41.62838321032419,6.5,50.243283136063816,Morning_lightOn
3970,trotting,distance1,63,10.0,44.29895325948212,8.0,53.65088980632691,Morning_lightOn
3971,trotting,distance1,64,5.0,47.686750344193705,5.333333333333333,55.15411553013317,Morning_lightOn
3972,trotting,distance1,65,6.5,45.99250077246819,6.333333333333333,56.032687172138296,Morning_lightOn
3973,trotting,distance1,66,8.666666666666666,42.99390134003314,8.25,60.134431914861715,Morning_lightOn
3974,trotting,distance1,67,6.0,46.67171358238762,6.0,53.46539896722401,Morning_lightOn
3975,trotting,distance1,68,8.0,43.94261516746803,7.666666666666667,58.652856897981934,Morning_lightOn
3976,trotting,distance1,69,7.2,44.421477599155345,7.0,55.34699688880355,Morning_lightOn
3977,trotting,distance1,70,4.5,48.72979373487399,4.666666666666667,56.29273443915406,Morning_lightOn
3978,trotting,distance1,71,9.333333333333334,44.9309752725824,9.0,52.77979103973466,Morning_lightOn
3979,trotting,distance1,72,7.2,44.102929287959945,7.5,53.707714590449946,Morning_lightOn
3980,trotting,distance1,73,7.2,44.98051354246932,7.25,58.81093524737931,Morning_lightOn
3981,walking,distance1,1,14.75,43.100110664975716,14.222222222222221,53.49957103137174,Morning_lightOn
3982,walking,distance1,2,10.75,43.147258252065626,10.666666666666666,53.38765262116821,Morning_lightOn
3983,walking,distance1,3,10.2,39.641423957150245,10.0,50.66593684271791,Morning_lightOn
3984,walking,distance1,4,11.4,39.26654581499342,12.0,49.2390661321734,Morning_lightOn
3985,walking,distance1,5,11.333333333333334,40.071302933761864,10.714285714285714,49.89557836128496,Morning_lightOn
3986,walking,distance1,6,12.666666666666666,40.56429609014633,11.5,54.017084450804155,Morning_lightOn
3987,walking,distance1,7,5.666666666666667,43.84887503022688,5.75,51.82912296920479,Morning_lightOn
3988,walking,distance1,8,11.6,38.34831129494569,12.0,52.59452285616121,Morning_lightOn
3989,walking,distance1,9,9.5,41.76947918013583,10.333333333333334,54.2437161344253,Morning_lightOn
3990,walking,distance1,10,8.75,41.101128867185786,8.666666666666666,51.34595927553921,Morning_lightOn
3991,walking,distance1,11,10.571428571428571,41.258663108370826,10.375,52.15591874929796,Morning_lightOn
3992,walking,distance1,12,8.25,43.96735467283018,8.666666666666666,54.163232695078015,Morning_lightOn
3993,walking,distance1,13,12.75,40.20059285336636,13.6,52.394823082310616,Morning_lightOn
