movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
sniffing,6.0980998674326115,4.0,59.25,4927.666666666667,female,Morning_Light-on,1
rising,12.505523641184269,6.0,42.833333333333336,2730.4,female,Morning_Light-on,1
hunching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
rearing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
climbing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
running,16.448706771287416,26.0,30.558157692307695,668.95706,male,Morning_Light-on,1
trotting,16.739319965126416,21.0,40.17609047619048,764.22509,male,Morning_Light-on,1
left_turning,3.458297006684104,6.0,24.333333333333332,3007.6,male,Morning_Light-on,1
right_turning,6.015693112467306,5.0,43.0,3055.25,male,Morning_Light-on,1
walking,19.81981981981982,18.0,49.8125,931.4648764705884,male,Morning_Light-on,1
stepping,3.3129904097646032,3.0,37.666666666666664,3415.5,male,Morning_Light-on,1
sniffing,3.2548677709968032,3.0,26.666666666666668,4301.5,male,Morning_Light-on,1
rising,1.2786980528916014,0.0,0.0,0.0,male,Morning_Light-on,1
hunching,3.865155478058704,4.0,33.75,4148.0,male,Morning_Light-on,1
rearing,6.393490264458006,4.0,59.75,2147.3333333333335,male,Morning_Light-on,1
climbing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,19.412961348445222,4.0,162.0,2090.6666666666665,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
running,9.066059225512529,7.0,33.714285714285715,1648.8333333333333,female,Morning_Light-on,1
trotting,14.305239179954443,12.0,34.47739166666667,1184.1113181818184,female,Morning_Light-on,1
left_turning,4.4646924829157175,3.0,19.666666666666668,3189.5,female,Morning_Light-on,1
right_turning,2.9612756264236904,2.0,32.0,556.0,female,Morning_Light-on,1
walking,44.2369020501139,23.0,64.0740304347826,670.7735954545456,female,Morning_Light-on,1
