movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
pausing,0.837052538009963,4.0,226.0,18199.0,female,Night_Light-on,3
running,0.537046982351525,27.0,21.476374074074073,3394.5166692307694,male,Night_Light-on,3
trotting,2.322265227133836,83.0,30.208190361445787,1185.1333170731707,male,Night_Light-on,3
left_turning,5.5139909998333305,181.0,32.90620055248618,539.858695,male,Night_Light-on,3
right_turning,2.2518935535843254,78.0,31.159103846153844,1305.480016883117,male,Night_Light-on,3
walking,9.878886646049,275.0,38.79720581818182,337.91692773722633,male,Night_Light-on,3
stepping,2.3370803163021536,75.0,33.647783999999994,1324.6192581081082,male,Night_Light-on,3
sniffing,25.55232504305635,482.0,57.22101991701245,167.15175239085238,male,Night_Light-on,3
rising,13.226170855015834,411.0,34.73966350364963,223.9219909756098,male,Night_Light-on,3
hunching,4.540824830089446,107.0,45.73000093457944,959.0945896226414,male,Night_Light-on,3
rearing,8.474231004277858,172.0,53.22096918604651,568.3984795321637,male,Night_Light-on,3
climbing,13.352099112946537,237.0,60.83633924050633,378.31398008474576,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,11.31502435230282,93.0,131.7472322580645,955.3998152173914,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.6981610770569825,4.0,188.5,25849.0,male,Night_Light-on,3
running,0.38982203374136554,15.0,28.086346666666667,6987.458728571429,female,Night_Light-on,3
trotting,2.9741291505398246,96.0,33.462565625,1090.149232631579,female,Night_Light-on,3
left_turning,6.132520972610604,170.0,38.94100294117647,596.2365988165681,female,Night_Light-on,3
right_turning,0.8305709364988241,37.0,24.27681081081081,2607.9625555555554,female,Night_Light-on,3
walking,8.777014389155354,216.0,43.90717083333334,442.80574558139534,female,Night_Light-on,3
stepping,1.8620715198429603,56.0,35.922783928571434,1810.8734945454546,female,Night_Light-on,3
sniffing,25.84862682642271,445.0,62.75819191011236,180.00713963963963,female,Night_Light-on,3
rising,14.11507620511491,330.0,46.09128939393939,277.42402948328265,female,Night_Light-on,3
hunching,3.3935813626178266,78.0,47.0456282051282,1283.0774246753247,female,Night_Light-on,3
rearing,8.899238874793976,194.0,49.52085412371134,483.6199481865285,female,Night_Light-on,3
climbing,12.775236578455157,247.0,55.892557085020236,366.0819215447154,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,12.413192836904386,113.0,118.91505486725664,819.943625,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,1.588918313302098,8.0,214.5,14755.0,female,Night_Light-on,3
running,0.9129798699975926,45.0,21.90629777777778,2304.4600181818178,female,Morning_Light-on,1
trotting,3.1046871238356264,124.0,27.030679032258067,846.0561284552846,female,Morning_Light-on,1
left_turning,6.104742680420007,189.0,34.909788359788365,535.2754218085106,female,Morning_Light-on,1
right_turning,2.8833867293838775,108.0,28.834858333333337,948.6701,female,Morning_Light-on,1
walking,15.623437471064278,412.0,40.93399854368933,220.50533819951335,female,Morning_Light-on,1
stepping,4.788977573658772,125.0,41.3737512,819.900860483871,female,Morning_Light-on,1
sniffing,26.182892275782887,528.0,53.50659223484848,151.1777633776091,female,Morning_Light-on,1
rising,9.936295116576233,320.0,33.52877624999999,303.1649545454545,female,Morning_Light-on,1
hunching,2.139854441748921,74.0,31.221020270270273,1391.5095534246575,female,Morning_Light-on,1
rearing,5.509361284468231,123.0,48.43155691056911,794.448649180328,female,Morning_Light-on,1
climbing,17.458656641789663,318.0,59.27323301886793,278.4629457413249,female,Morning_Light-on,1
jumping,0.13981740402600049,1.0,151.0,0.0,female,Morning_Light-on,1
grooming,4.931572806903831,52.0,102.45368076923077,1734.2699843137252,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.2833385803440805,2.0,153.0,60149.0,female,Morning_Light-on,1
running,0.2824126372710606,13.0,23.482992307692307,7612.718516666666,male,Morning_Light-on,1
trotting,1.913924331932073,73.0,28.3143,1355.3007263888887,male,Morning_Light-on,1
left_turning,3.8352562084483046,133.0,31.141810526315787,742.6217045454545,male,Morning_Light-on,1
right_turning,3.238948869423508,144.0,24.272860416666667,714.6107573426573,male,Morning_Light-on,1
walking,12.665049352765791,320.0,42.148803125,295.4104272727273,male,Morning_Light-on,1
stepping,3.3843219318876274,99.0,36.912008080808086,1048.2000673469388,male,Morning_Light-on,1
sniffing,32.65338247004574,573.0,61.543070855148336,126.8761791958042,male,Morning_Light-on,1
rising,9.24646752717643,336.0,29.715658333333337,289.4228382089552,male,Morning_Light-on,1
hunching,3.1556139928517197,90.0,37.840938888888886,1141.2021876404494,male,Morning_Light-on,1
rearing,4.388970166114188,126.0,37.59016428571429,749.8720279999999,male,Morning_Light-on,1
climbing,18.19848515713254,313.0,62.76316741214058,280.0647945512821,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,6.060297412915054,60.0,109.20705333333332,1368.0861610169493,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.9768699420359637,5.0,211.0,12299.0,male,Morning_Light-on,1
running,1.3157651067612364,54.0,26.322372222222224,1695.0256943396225,female,Morning_Light-on,1
trotting,3.838959980740384,123.0,33.716065853658534,757.8579081967213,female,Morning_Light-on,1
left_turning,5.700105557510325,153.0,40.22410849673203,663.9765888157895,female,Morning_Light-on,1
right_turning,1.9185540472971723,95.0,21.810197894736845,1103.5654553191491,female,Morning_Light-on,1
walking,13.96692531343173,341.0,44.24066041055719,270.76324088235293,female,Morning_Light-on,1
stepping,3.201911146502713,84.0,41.168370238095235,1171.342143373494,female,Morning_Light-on,1
sniffing,22.05133428396822,451.0,52.51554235033259,186.7182262222222,female,Morning_Light-on,1
rising,9.096464749347211,310.0,31.70188,314.30878834951454,female,Morning_Light-on,1
hunching,2.018555899183318,63.0,34.633365079365085,1623.8174306451615,female,Morning_Light-on,1
rearing,5.598251819478139,136.0,44.49089705882353,716.521842962963,female,Morning_Light-on,1
climbing,20.90223893035056,373.0,60.496649597855225,226.28826989247315,female,Morning_Light-on,1
jumping,0.5703809329802404,10.0,61.53285,4627.572077777779,female,Morning_Light-on,1
grooming,9.401100020370748,75.0,135.3282746666667,1210.7015864864866,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.41945221207800143,3.0,151.0,31724.0,female,Morning_Light-on,1
running,0.5176021778181077,23.0,24.301882608695653,4151.019868181818,male,Night_Light-on,3
trotting,3.209318691086872,108.0,32.11680740740741,968.6868934579439,male,Night_Light-on,3
left_turning,5.595473990259079,163.0,37.06734785276073,599.5150962962963,male,Night_Light-on,3
right_turning,2.1889294246189746,96.0,24.621217708333333,1091.9080600000002,male,Night_Light-on,3
walking,11.647437915516955,308.0,40.874309090909094,310.03459022801303,male,Night_Light-on,3
stepping,2.3657845515657696,66.0,38.7118,1576.8300876923076,male,Night_Light-on,3
sniffing,26.580121854108405,477.0,59.94666037735849,166.28825420168067,male,Night_Light-on,3
rising,10.824274523602288,348.0,33.582358333333325,274.0964305475504,male,Night_Light-on,3
hunching,2.992648012000222,84.0,38.44528571428572,1220.9145421686746,male,Night_Light-on,3
rearing,9.053871367988297,184.0,53.11403260869565,529.3825081967213,male,Night_Light-on,3
climbing,11.583547843478582,219.0,57.1349894977169,429.12020275229355,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,11.152984314524343,84.0,143.58525,1016.992491566265,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,2.2880053334321007,10.0,248.17502000000002,7660.7981,male,Night_Light-on,3
running,0.16574381007055686,10.0,17.93466,5212.035422222221,male,Night_Light-on,3
trotting,0.7213096538824794,33.0,23.596445454545453,2750.11586875,male,Night_Light-on,3
left_turning,4.840830385747885,133.0,39.30741052631579,649.0076363636364,male,Night_Light-on,3
right_turning,2.614863238208115,119.0,23.755557142857143,745.6905898305085,male,Night_Light-on,3
walking,9.203874145817515,251.0,39.6068390438247,366.8748348,male,Night_Light-on,3
stepping,2.9361654845460103,83.0,38.21916746987952,1089.8665975609756,male,Night_Light-on,3
sniffing,30.853349136095115,452.0,73.47220840707963,164.85888536585364,male,Night_Light-on,3
rising,9.588140521120762,245.0,42.26819346938776,392.78709590163936,male,Night_Light-on,3
hunching,3.3908035333987665,66.0,55.506745454545445,1559.643743076923,male,Night_Light-on,3
rearing,4.791755402877832,88.0,58.912786363636364,1106.048275862069,male,Night_Light-on,3
climbing,9.089057204763051,165.0,59.52472848484849,556.6271835365854,male,Night_Light-on,3
jumping,0.07129761662253005,2.0,38.5,2878.0,male,Night_Light-on,3
grooming,19.085538621085576,72.0,286.3507847222222,1143.3560633802817,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,2.64727124576381,14.0,204.18207142857142,6688.619653846153,male,Night_Light-on,3
running,0.1268542010037223,5.0,27.4,13050.5,female,Night_Light-on,3
trotting,1.3583584881201503,52.0,28.238048076923075,1820.255131372549,female,Night_Light-on,3
left_turning,4.965832700605566,143.0,37.504614685314685,650.2115070422535,female,Night_Light-on,3
right_turning,2.2167077168095703,80.0,29.89678375,1043.1536734177214,female,Night_Light-on,3
walking,9.266838274782867,260.0,38.50386384615385,338.68602741312736,female,Night_Light-on,3
stepping,2.342635974740273,70.0,36.15557428571429,1198.827815942029,female,Night_Light-on,3
sniffing,28.09033500620382,523.0,57.90160229445506,148.3214948275862,female,Night_Light-on,3
rising,8.487194207300135,260.0,35.271413076923075,347.92782509652517,female,Night_Light-on,3
hunching,2.5176392155410285,56.0,48.564819642857145,1717.186089090909,female,Night_Light-on,3
rearing,4.117668845719366,91.0,48.89092417582418,997.6362955555556,female,Night_Light-on,3
climbing,11.113168762384488,192.0,62.5495734375,436.55615759162305,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,18.442934128409785,81.0,245.4812543209877,1065.2181712499998,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,6.95383247837923,12.0,625.92275,8901.974199999999,female,Night_Light-on,3
running,2.241708179781107,99.0,24.44713535353535,1007.7345591836736,female,Morning_Light-on,1
trotting,4.975092131335765,172.0,31.230877906976744,564.5094596491228,female,Morning_Light-on,1
left_turning,4.36859941850775,133.0,35.49508496240602,771.1487537878787,female,Morning_Light-on,1
right_turning,3.9445174910646497,157.0,27.16222675159236,664.2814173076924,female,Morning_Light-on,1
walking,16.594751754662123,414.0,43.288541062801926,217.5526421307506,female,Morning_Light-on,1
stepping,3.4926572714309523,94.0,40.11742021276596,1084.827140860215,female,Morning_Light-on,1
sniffing,19.77999592585048,427.0,50.03560421545668,202.65614788732393,female,Morning_Light-on,1
rising,10.503898220337414,334.0,33.860579940119756,288.5681522522523,female,Morning_Light-on,1
hunching,1.8194781384840462,56.0,35.12839821428571,1663.956232727273,female,Morning_Light-on,1
rearing,6.585307135317321,182.0,39.091667582417585,532.9872171270717,female,Morning_Light-on,1
climbing,22.172632826533825,378.0,63.346419576719576,220.89199814323607,female,Morning_Light-on,1
jumping,0.2731532065408619,3.0,98.33333333333333,9761.0,female,Morning_Light-on,1
grooming,3.1083908961277062,53.0,63.284109433962264,1770.6406807692308,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.13981740402600049,1.0,151.0,0.0,female,Morning_Light-on,1
running,0.4185262690049815,23.0,19.637034782608694,4217.178131818181,female,Morning_Light-on,1
trotting,2.8639419248504603,112.0,27.608350892857146,939.7987063063063,female,Morning_Light-on,1
left_turning,7.047352728754236,209.0,36.3790033492823,479.6892706730769,female,Morning_Light-on,1
right_turning,2.3593029500546305,103.0,24.728355339805827,1019.6621921568628,female,Morning_Light-on,1
walking,14.373414322487454,369.0,42.05937262872629,251.1798228260869,female,Morning_Light-on,1
stepping,4.36582158928869,126.0,37.42295158730158,797.9530336000001,female,Morning_Light-on,1
sniffing,29.351469471656884,559.0,56.6236626118068,136.35619498207885,female,Morning_Light-on,1
rising,8.942758199225912,270.0,35.756439629629625,364.49119962825284,female,Morning_Light-on,1
hunching,1.6241041500768532,61.0,28.755934426229512,1664.4512866666666,female,Morning_Light-on,1
rearing,5.504731569103131,120.0,49.5361175,837.1931739495797,female,Morning_Light-on,1
climbing,14.271560584455267,232.0,66.44912327586208,399.258880952381,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,7.431619104057482,71.0,112.91214929577464,1322.9677914285717,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,1.4453971369840182,7.0,223.0,8965.0,female,Morning_Light-on,1
running,2.824126372710606,110.0,27.72622090909091,902.4527009174311,female,Morning_Light-on,1
trotting,5.602881534843237,184.0,32.88102554347826,546.1535868852459,female,Morning_Light-on,1
left_turning,7.972369858701087,223.0,38.35569282511211,447.38459819819815,female,Morning_Light-on,1
right_turning,1.7898479601474102,81.0,23.869592592592593,1220.6855762500002,female,Morning_Light-on,1
walking,13.590066482712643,360.0,40.75151722222222,259.05013899721445,female,Morning_Light-on,1
stepping,3.2556158447378656,92.0,38.17934021739131,1138.5023153846155,female,Morning_Light-on,1
sniffing,27.80884831200578,543.0,55.31200755064456,143.45351955719556,female,Morning_Light-on,1
rising,8.796459193688772,341.0,27.846157184750734,285.0489494117647,female,Morning_Light-on,1
hunching,1.548176818089224,48.0,34.86465625,2158.635093617021,female,Morning_Light-on,1
rearing,3.7232170966129003,90.0,44.71566222222223,1116.2127483146069,female,Morning_Light-on,1
climbing,18.162373377284766,375.0,52.31179066666666,229.5887360962567,female,Morning_Light-on,1
jumping,0.5074168040148892,4.0,137.0,4180.333333333333,female,Morning_Light-on,1
grooming,3.94173966184559,42.0,101.35812142857142,2193.6572,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.4768606826052334,4.0,128.75,16378.666666666666,female,Morning_Light-on,1
running,0.23889331283912665,12.0,21.526266666666665,8324.109336363637,male,Night_Light-on,3
trotting,2.6824570825385656,100.0,28.955608,918.053709090909,male,Night_Light-on,3
left_turning,4.1778551454656565,139.0,32.46565251798561,652.5502739130435,male,Night_Light-on,3
right_turning,3.3139502583381173,138.0,25.922104347826085,662.5594094890512,male,Night_Light-on,3
walking,10.82149669438323,295.0,39.60930813559322,284.7152360544218,male,Night_Light-on,3
stepping,3.2945054538047005,99.0,35.92777373737374,899.8082938775509,male,Night_Light-on,3
sniffing,28.01625956036223,481.0,62.81002390852391,161.74658291666668,male,Night_Light-on,3
rising,7.718661456693643,235.0,35.47464127659574,367.44034572649576,male,Night_Light-on,3
hunching,3.4074705087131245,66.0,55.82977424242424,1279.8777492307693,male,Night_Light-on,3
rearing,5.326950499083316,102.0,56.37277647058823,960.4871346534653,male,Night_Light-on,3
climbing,10.877053278764421,195.0,60.25238717948719,450.178556185567,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,19.009611289097947,81.0,253.3338222222222,1022.9473537499999,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.1148354599159245,7.0,172.0,16524.0,male,Night_Light-on,3
running,0.7240874831015389,38.0,20.55140263157895,2263.480440540541,female,Night_Light-on,3
trotting,2.79264430822793,91.0,33.155963736263736,948.5134722222222,female,Night_Light-on,3
left_turning,6.332524676382896,183.0,37.35278961748633,482.198460989011,female,Night_Light-on,3
right_turning,2.5380099631474655,113.0,24.241773451327436,774.3503901785715,female,Night_Light-on,3
walking,7.88162743754514,232.0,36.69992844827586,351.19338225108226,female,Night_Light-on,3
stepping,2.056519565177133,64.0,34.73136875,1352.537114285714,female,Night_Light-on,3
sniffing,26.29307950147225,497.0,57.041761167002,160.0794820564516,female,Night_Light-on,3
rising,8.74460638159966,257.0,36.75868988326849,367.1815765625,female,Night_Light-on,3
hunching,3.8685901590770198,78.0,53.63839743589744,1295.5435285714284,female,Night_Light-on,3
rearing,5.596399933332099,133.0,45.44399774436091,735.9988181818181,female,Night_Light-on,3
climbing,12.895609177947739,239.0,58.26244769874477,379.8460478991597,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,18.546639752588014,113.0,177.38577964601768,634.1729875000001,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,1.7296616604011186,9.0,207.55555555555554,9685.375,female,Night_Light-on,3
running,0.0,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.6101964851200948,25.0,26.374564000000003,4313.487133333333,male,Night_Light-on,3
left_turning,6.501972258745532,206.0,34.08556796116505,487.90107804878056,male,Night_Light-on,3
right_turning,1.8231819107761256,71.0,27.70651408450704,1483.9083042857142,male,Night_Light-on,3
walking,9.73999518509602,277.0,37.97684693140794,352.08970036231887,male,Night_Light-on,3
stepping,3.4296931424656014,109.0,33.98270733944954,944.8053259259259,male,Night_Light-on,3
sniffing,31.87188651641697,528.0,65.10433731060606,139.39546091081593,male,Night_Light-on,3
rising,13.296542528565345,345.0,41.579457391304345,268.58090668604655,male,Night_Light-on,3
