movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
rearing,6.6051969823973185,116.0,35.99326551724138,730.1607852173913,male,Morning_Light-on,1
climbing,0.0,246.0,66.03494796747967,299.48354040816326,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,0.5364626990779547,60.0,109.20705333333332,1368.0861610169493,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,0.0,5.0,211.0,12299.0,male,Morning_Light-on,1
running,2.871636923634387,45.0,27.136733333333336,1835.8757727272728,female,Morning_Light-on,1
trotting,9.511731135066583,97.0,32.49340515463917,812.1857364583334,female,Morning_Light-on,1
left_turning,10.671256454388985,118.0,39.86668305084746,717.7035025641026,female,Morning_Light-on,1
right_turning,2.4549325120028986,81.0,21.440535802469135,1077.69794375,female,Morning_Light-on,1
walking,30.147658302382464,268.0,43.586242164179104,292.5020655430712,female,Morning_Light-on,1
stepping,6.975269499048826,66.0,40.25054696969697,1166.7822784615387,female,Morning_Light-on,1
sniffing,17.872995742367966,369.0,52.49887046070461,191.00736793478262,female,Morning_Light-on,1
rising,7.147386538635746,259.0,30.907218146718147,317.5045162790698,female,Morning_Light-on,1
hunching,1.1504665277651962,59.0,35.173320338983046,1438.2970431034482,female,Morning_Light-on,1
rearing,10.182081710299846,130.0,44.237530769230766,648.5166449612403,female,Morning_Light-on,1
climbing,0.17211703958691912,297.0,61.9841404040404,241.3564435810811,female,Morning_Light-on,1
jumping,0.0,10.0,61.53285,4627.572077777779,female,Morning_Light-on,1
grooming,0.842467614820183,74.0,136.95295135135135,1057.448298630137,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,3.0,151.0,31724.0,female,Morning_Light-on,1
running,2.7689873417721516,21.0,24.509404761904765,3812.78255,male,Night_Light-on,3
trotting,7.05244122965642,83.0,32.75728795180723,1060.5767414634147,male,Night_Light-on,3
left_turning,14.319620253164558,120.0,38.93768833333333,676.0037638655461,male,Night_Light-on,3
right_turning,2.1586799276672695,71.0,21.653511267605634,1213.8299671428572,male,Night_Light-on,3
walking,29.63381555153707,232.0,38.70848836206896,347.3670528138528,male,Night_Light-on,3
stepping,6.713381555153706,50.0,36.280246000000005,1755.5529877551019,male,Night_Light-on,3
