,sniffing_Morning_Light-on,sniffing_Stress_Light-on,rising_Morning_Light-on,rising_Stress_Light-on,hunching_Morning_Light-on,hunching_Stress_Light-on,rearing_Morning_Light-on,rearing_Stress_Light-on,climbing_Morning_Light-on,climbing_Stress_Light-on
3779,165.89894214133628,179.88048408716404,172.57342243876766,169.4094884428876,,,,175.82519882837138,178.27169036575563,129.19921965281586
3780,162.79220947868106,166.02962218376925,178.45659895662126,173.7496933727349,,,,166.18857040183912,162.9251594611768,148.65239565869237
3781,167.80094042643378,157.5639320335172,173.67212698790738,172.231183637893,,,,109.05539393915858,169.67596219918764,157.0392708320439
3782,164.20690025559068,164.6965113621612,177.70019268793092,165.35279551770594,,,,14.980066731592803,176.33720119985122,106.31752080533715
3783,167.20154951797306,161.48741214463618,174.3420859832439,169.87102440662326,,,,169.24510305122453,151.57928667379525,156.27298498791467
3784,169.25630225173697,170.63908743828694,179.6249037546293,171.8908778578395,,,,131.88195748138284,165.03168392544777,140.6559267638958
3785,162.87223656924493,177.60347052412467,178.07767127329296,171.9965169386141,,,,178.2233357827786,170.4542392387866,153.3815670366763
3786,172.9676919780595,166.30870594844455,170.06960889834608,166.83170660270352,,,,131.32998701089488,144.77608159828375,151.97118174561913
3787,150.3744103666047,172.31500902263073,164.18968938325327,179.95706714513685,,,,170.3528297825764,176.17093719436824,174.8588995444776
3788,173.6311715867546,167.04839238667577,175.86299720403088,171.21440150367852,,,,116.92190112996417,165.90141103784023,137.2593849469135
3789,175.87012231460892,163.94917442806548,165.5242758582634,168.35097117426469,,,,154.0492393284077,166.7326220152738,168.78791068894913
3790,178.27695444508046,178.50191856443266,171.27138572207733,174.51651781370884,,,,160.95353279908483,166.88116003900706,138.12410254075817
3791,173.17685276902222,178.3919160502289,172.29456923877527,179.6350434700914,,,,179.92767061673916,152.14359231714258,159.0197060343773
3792,171.1798020295808,172.08029450868713,177.43382451281735,178.87358242618157,,,,113.74578324831752,167.7058216549966,153.99956729574964
3793,156.49097461324084,162.86524828245507,171.55663764498416,156.32847991479034,,,,177.24820215321216,140.5986197683698,149.21266171775054
3794,170.55106632731076,174.86652027581871,164.86177269416882,169.0920669540256,,,,50.11595556546199,108.19065486401672,146.36180089523484
3795,157.80353188469664,162.62958534367982,169.57839585081192,175.99131899853555,,,,169.71695734576807,175.56092520180744,114.51673946371474
3796,160.55304429902975,176.96132903979193,175.9361457020905,168.8282419275983,,,,165.7335913746197,169.79343768732824,167.93428055831575
3797,179.29050825222183,174.4130604854966,176.25929434904484,161.27801496269285,,,,168.74299407888654,153.39099841390365,150.68890526712187
3798,170.63389945942419,172.34292259833958,165.7083390474311,167.2109823058576,,,,166.65375551020892,164.42575950606133,173.97550466357754
3799,177.8060805261475,176.59364698242007,177.85241903642827,169.98960605256408,,,,178.37205109513994,173.34131857598004,125.89090155532885
3800,179.76225249379962,171.12942708896782,171.64791834180022,154.89707853505834,,,,177.92316552877773,178.42122982139017,151.49623604712176
3801,178.78597150164964,175.9556334897615,178.7145051645934,178.60043525151332,,,,157.59757960431435,177.18810611501294,170.1296065779232
3802,178.8922124703947,173.76281714880207,177.6928207486583,174.13547230820652,,,,172.10180583462363,177.41357428910197,159.43007792366157
3803,154.41394030820396,162.35392676522022,173.46411883974443,176.0898984907063,,,,177.03620963711214,174.82760079983788,147.874349301286
3804,176.12178964137667,179.83641177290244,166.9250127758422,175.45260230826787,,,,160.60889030075947,172.69768452133715,162.18457904615474
3805,178.70659233300523,165.4705309591351,174.64445077030624,171.40827142201942,,,,179.93771190061477,171.46590062685064,147.59164252343658
3806,179.76147155755078,174.59715049093305,176.86110906353844,175.4541839651545,,,,155.56863870949866,178.04450004856446,126.85714209929394
3807,176.21143643902718,168.26302226601493,175.80284669076497,174.9401903149814,,,,165.25595487105693,138.17756913338818,162.69209001157944
3808,176.9067271308696,171.64797654814043,178.7885233054054,170.16000999391875,,,,176.43728825139314,175.94629120875288,179.52358995482788
3809,175.22728389228584,175.93809721145453,173.96322510191155,168.27343109624405,,,,175.02633419085356,155.78707816733206,157.243355205749
3810,152.5900275764951,177.1087797261069,176.34233933606507,163.99128201194628,,,,163.87428035123153,141.76347508485554,167.98543629497212
3811,174.4563640639963,159.1314564245883,175.38938756932797,177.53503462142228,,,,172.4736974191139,171.68224874008902,133.19442094363148
3812,150.7660833385276,174.25806990617508,168.11290926372652,169.74294144156187,,,,173.8248120402268,146.82046972157073,173.83720277385024
3813,176.83157490329708,176.35109265593277,179.305023600797,169.88404209927438,,,,168.45926449155706,179.2522597376269,172.7911848511015
3814,173.2297239138069,175.39958589858773,176.28594786397423,179.52712267213923,,,,173.03335036809193,176.88120919130094,141.07920764456938
3815,176.08004330744689,158.47470139123894,179.42431638213785,174.0945018990578,,,,171.7858832269999,168.55624102637512,162.30867647277304
3816,159.71395116611706,166.13801683876017,146.49201142938819,173.29609234353296,,,,167.98064141472025,134.00105668497974,162.5388300112148
3817,175.76239892980348,176.44947719502423,177.63386512166545,164.77610609718636,,,,171.2964640775564,158.18440070110947,168.99969889705716
3818,169.75112200366735,176.19756119339576,171.41315240310718,170.83991151231362,,,,168.9961153779961,149.65491637916298,176.08422023203315
3819,166.3646997721126,172.93722737259355,168.55877714631868,174.28166278969346,,,,171.03913186831699,174.41986765728268,121.88506913347658
3820,171.39184022037205,179.2050249112825,176.816345381235,178.26668522688087,,,,177.16580343452588,141.46010915272907,132.97470112621556
3821,173.20183840699357,171.18704744071277,175.12971091540808,177.65082394238846,,,,176.93859872150927,157.22494600343109,140.03602092415676
3822,165.11179515740193,179.530192191232,172.9007206422701,176.74665415557982,,,,178.62311251929296,154.7735546839259,171.65132052661275
3823,168.94036726047085,164.32808552034675,173.06708309721813,153.29866878651836,,,,170.375942004883,179.12040083515083,155.79676323054113
3824,169.50086013171074,174.93674482950152,179.25544457054528,159.19988576636126,,,,173.21122833483028,171.67597261845773,169.9122062707294
3825,158.73642297949033,175.7543864319368,167.26673858529986,174.759975310846,,,,133.33120475700323,177.2025218901547,172.89722942233
3826,165.48479263380568,170.65458345954897,174.34149747161214,179.46409031006186,,,,168.09127173865875,179.576501605144,175.15771982314402
3827,177.0611038385029,169.9392881083844,176.89183964706248,171.8310956785791,,,,158.8995765705393,178.57941497670367,148.86922509740108
3828,165.94347991725323,177.71122524554255,177.23342420250464,173.2921242302982,,,,159.84474563333256,171.15395784167603,169.51935164678522
3829,168.1616098595005,166.79570508919622,173.2776630381442,171.37555942505844,,,,173.47291001828347,161.44865653228416,142.6986825381928
3830,162.94292884352237,150.66812946590318,176.8715219528588,171.44005491388086,,,,142.02298094728175,172.1197757638876,177.3261797087303
3831,173.22802785510308,174.1652800319106,171.95525573849147,165.01942991842796,,,,168.6775812927282,173.1099455902588,165.96511808711628
3832,163.68268576010246,158.5535807739258,173.6786177267672,173.97967870620064,,,,163.01152870728347,165.31964773313473,167.83055328282884
3833,168.7046581843665,164.3638170826199,178.9283490706153,179.2982177624983,,,,175.80903132711327,174.80197976864812,173.78331217195972
3834,173.3763783490999,179.36102404014375,175.06642803692222,173.08214194526633,,,,168.49689819515177,165.99979350452563,169.97171231599353
3835,174.61867045073242,170.27499678844003,170.79523959279345,161.23887525906167,,,,163.24238835689604,175.57765278786587,175.1531695432075
3836,156.5988701546895,171.50862507085566,178.16430231108768,148.67887383590048,,,,168.23743800530895,128.94586684844177,165.36872092737144
3837,179.68215272477633,145.68222432334954,179.68135978790175,169.38728846103623,,,,161.92795823920184,178.84925584182773,112.33029448192053
3838,143.21141227078695,166.03163044012817,173.33689658031128,175.37545493544746,,,,168.75073883549612,150.77083003130969,166.04563562349858
3839,162.55856435574808,159.18348565092438,178.15527553819655,172.91739968480317,,,,156.4015669500911,175.2801276705273,153.08710080841468
3840,170.37554207860651,150.2147972640465,178.9351308737614,179.08877802850049,,,,158.35529534517784,155.50538929245712,151.0711225625632
3841,156.0992388401896,175.2132827306199,178.49261695475627,160.49752137018845,,,,168.50345855176536,175.31988621911017,156.61713833773976
3842,176.50991023153713,162.7273747041049,168.07559382911694,174.76960354699102,,,,153.96142676523579,176.37772158421666,150.86089047258852
3843,171.07393356619218,176.18331402742552,161.8653831932472,168.74915188364633,,,,151.3123679628097,176.55687041648667,161.3491831558687
3844,164.407110870225,174.6116054911361,177.3328089231558,156.57222008234305,,,,157.49405772456427,154.96265667743572,176.7930710913054
3845,178.5094723328248,170.53026507649824,177.38577236430666,150.14525429754406,,,,171.16000664959708,164.7867399216202,170.5881446606995
3846,169.68864875729352,174.48608388053793,168.2007325671932,167.98321563380378,,,,166.48555204157518,175.79732719031472,167.63206269133374
3847,158.76405002901149,178.6154349897348,172.1168052329991,153.72039841529627,,,,150.54243103739188,164.37877320693926,153.73460251802024
3848,179.33794369668377,178.37843293031483,170.40785996234635,170.75888025313986,,,,111.66448708924612,162.17230967282495,170.2663470219984
3849,172.81848491287826,174.66557214488583,179.09605697435123,153.9087411146025,,,,161.8279774809051,166.15991898920524,114.25371048082107
3850,164.2815576157934,178.92852423260211,168.90093144784555,179.89161317772763,,,,173.81267034799833,170.76437483208545,167.30644243913207
3851,175.8323705627213,176.57709911445087,179.88966307463474,161.43480041073627,,,,166.48036874255627,166.2170656121976,146.7503930347505
3852,169.0231049325867,172.9907260435232,174.18573462868093,166.44218440161933,,,,177.99073734737036,174.5225416867755,157.9120668165442
3853,178.21682030736585,169.1468944997702,177.3708173852176,179.5491742879762,,,,175.6817373433745,170.54351544317302,166.52122402745022
3854,176.28566361592237,176.39083845807502,175.74703278573608,177.04662854159872,,,,175.04746272032898,168.62761554785482,169.69846492625913
3855,165.85687636942643,176.5814781414957,172.48166188556138,168.21605796617095,,,,171.29325084278537,169.65505146947686,178.3795846589652
3856,163.17075053095792,170.37109022829955,177.07044233158166,167.30510664208643,,,,176.57796565813726,157.21519740289708,172.45578817051071
3857,175.95316635425908,164.23312809630994,178.38934503392142,179.7077947552018,,,,179.98633857672868,178.53254590479463,166.8342433765902
3858,174.61359469220778,175.30776093510053,165.28603107986663,171.4872465403577,,,,174.48929899856233,157.45082121590877,168.48372068804093
3859,177.48496760791897,168.702749767907,173.26493886091922,166.75429466050846,,,,178.57980349534535,174.8824837775851,171.91549588182696
3860,169.56760188773256,174.91571009114966,172.50882979613027,175.0979612970078,,,,170.5270850926817,153.9920119657354,173.62415898881136
3861,156.29232976071552,171.5079502293504,176.75955072613868,177.7002021323351,,,,170.71747637580535,159.33618598124016,151.90304667315942
3862,168.93844679614583,161.17584821623373,178.8653445033835,157.34195934755627,,,,176.60684101402066,171.66210508334711,151.37918904756685
3863,167.3479036644181,162.3029488856542,177.3383928095263,179.62305804495176,,,,156.8148544845147,160.98085605984846,156.33463678061403
3864,178.64952825294407,165.5300465422,173.19868995183168,167.3180903086291,,,,166.13695459697593,149.25842115345654,165.98103604742835
3865,179.76085236658398,176.35149717889954,173.602666163656,173.53577395168116,,,,177.69945939693355,124.52345815554925,153.04015184501137
3866,168.80445507059963,150.22980929232946,166.54792309629192,172.54539257217834,,,,165.69329570041015,119.12371309388706,148.801776332865
3867,169.5573416959383,173.73655914353782,172.47812879276242,175.5029951917908,,,,166.8923639900889,144.13024502574248,112.06873569469765
3868,162.4050478189804,157.4521391361898,179.35567861063714,175.17018995706948,,,,170.0845451079208,148.35419621468378,159.3019285034145
3869,178.9853462757886,174.23558896061036,177.90642767903276,175.25863834835673,,,,166.4842876198124,162.19162978891217,171.72081526292678
3870,179.46584845581174,175.5016041599398,174.646344146337,170.0627377974856,,,,164.29977717703937,169.38210458965233,142.16929536261708
3871,152.559608245973,178.83493515208275,165.82799727632957,171.18111436527113,,,,177.65167876575552,179.61035454961535,150.3458975581301
3872,177.4491105599576,174.29407873475324,169.577016096592,178.79769163015337,,,,171.026434688615,174.18800528477811,148.74567778677198
3873,168.54047422196578,167.9106725753625,174.96854120264746,170.79448400873076,,,,162.48762675376952,155.43657797994257,148.36393127901133
3874,178.32156709336954,176.92233304960703,175.97317962851642,179.70278660673253,,,,174.39663997209513,178.20528663299916,136.3994077573364
3875,161.4184314875232,176.95575597069416,175.0684693417239,164.07114281112626,,,,174.49743196162203,168.6766780657467,145.50637051546346
3876,149.80512940128196,179.33705319042764,171.12876460961147,167.25741862385323,,,,170.96218098308577,176.967433942132,170.81686567433678
3877,162.51922479424724,156.32777806959587,169.81874627816916,167.4172746829633,,,,174.49863094297862,169.65304821825214,175.08694307778595
3878,159.86347659523693,162.06327797708838,175.28474865455527,178.556326202323,,,,166.81411209962766,176.3077908378688,174.07779872893693
3879,169.3144598270174,155.99185952754286,174.46562357787514,178.29752211555774,,,,174.14008352201475,128.3148598895326,172.00145951368165
3880,174.21729554951813,178.32299620517654,161.6269690815794,166.22963690457945,,,,137.93617479307792,167.43824943884317,173.37953211142536
3881,165.1012032223892,165.48981937649097,179.55405245478184,169.36068214899592,,,,177.8668508843885,176.69531065519595,160.5924388665038
3882,178.78200809305164,167.80845576573927,165.04002277508184,170.51878607910345,,,,177.28007626833693,166.91502757561673,177.81061806166534
3883,163.16167601831552,175.29508094182444,177.52663377441223,159.76517098182043,,,,179.63137334481505,170.70751716910402,174.753434337096
3884,165.03684615193475,179.6067109645863,174.79048865611884,171.6026383146979,,,,164.0957890262633,172.68144848361277,147.20599368263169
3885,169.78406178359572,156.67396629664128,155.65855684056532,169.7469833366974,,,,168.5084016083715,168.57968730061768,145.52961965668723
3886,179.3345344552036,178.48731581446393,171.9485543463284,175.3286832841697,,,,173.03132954153236,155.0340158093166,157.14937817696133
3887,163.1319613339678,159.1422217825554,179.51007212859247,166.41652390993036,,,,170.4137150596178,169.26090377240527,152.92012024269613
3888,145.146286940695,169.9555859212713,178.30578600148132,159.0102598349681,,,,172.9578662171978,179.8723121643283,174.17085253784498
3889,169.7734191303621,174.37995370119646,179.19909806671305,165.29852048736367,,,,177.37308905555517,148.96754654435028,165.4357745304869
3890,171.9296770224063,157.0672287752996,177.88959621811424,175.51437167156595,,,,172.25204022483,148.24241660733117,151.70184225248443
3891,179.99434122639917,166.3113560809082,168.6037541178705,167.37330416801836,,,,140.84048159175745,171.5194846613458,174.06864434023166
3892,170.86279555182338,168.76521166557083,178.12438112396765,174.88426558246073,,,,178.23969459916145,162.27786708611737,154.9682899857641
3893,174.66966690858465,161.79019899888243,179.36335038218343,178.99699544121123,,,,172.25758139365638,155.61039787781093,170.97077924558607
3894,176.57266486194627,174.48905682034493,171.89774945101954,178.79768720832203,,,,171.299783234119,168.77324470542402,177.40151545927895
3895,170.33743807688418,174.75425523162653,177.92069746322383,172.8203946078446,,,,158.63624455945322,163.63934267696345,140.1654224242275
3896,179.54472331079452,178.53465079388724,178.75427635748704,167.1123173557609,,,,156.59511917029934,170.8652576967797,153.96833900482417
3897,176.06208321656504,157.87883761703347,175.04349901429225,176.4645188207361,,,,174.62197281828477,178.9001824197849,177.97797342579744
3898,163.67670615225654,173.72183686512508,174.75807782284397,168.39876008279043,,,,168.4352276889989,159.89589455372914,174.4051106648262
3899,169.6214984938706,172.54062134589827,174.02100079906518,170.07248961003944,,,,171.42789872192063,171.3682896772296,163.84728844366606
3900,165.87642764671475,175.75508414016994,169.14024953114765,163.10810281893782,,,,173.47927131020577,171.50748078220943,167.12637024940005
3901,170.80828253062592,166.78693238785692,177.52769796327036,162.39729829111013,,,,147.85666628072494,179.47442802434705,173.75720417009995
3902,154.82880038400882,173.29023294400022,173.06946797397856,172.66202188637047,,,,153.16896272245248,169.76338548262504,155.3247122535846
3903,165.77521003179558,175.03536949403897,171.91036145066516,167.93666402143424,,,,158.5487157626829,149.4631700950153,149.63075679937785
3904,156.6651298656779,167.4746143564643,178.55446065809252,166.6849324511147,,,,143.41031306523195,175.88826568052733,115.89212411075691
3905,168.1332288064919,167.1633210235514,179.71843756685888,174.11135129001852,,,,175.8913697972456,167.95771638371002,169.13539541551157
3906,174.23508703523262,168.57696898266556,176.68564945364696,177.88641675492582,,,,179.28427814647677,156.30125477121263,179.45347023273183
3907,160.9590999673003,160.41319822737944,177.8205788442318,177.24153780572712,,,,175.75090346656697,157.34598781904322,156.1466943125554
3908,176.87289292305854,178.82963001121283,167.54324217724314,149.8075918523643,,,,173.6822414866728,171.05566549748968,162.1060157209809
3909,162.3633389260141,176.37940914253693,176.10413222001455,159.5348863124265,,,,173.99290049344123,170.5161516446054,160.7747374744371
3910,173.76824216757407,173.97958264440072,175.57862352698143,161.945980705404,,,,169.83536806608703,178.03931225491218,160.4560616220312
3911,175.37975024312638,171.11776717719127,171.16532732982955,165.66294531967694,,,,174.51200124066682,166.16304043266567,161.36899461047312
3912,174.500010367092,179.5445745991403,177.07445755452704,179.80628579366874,,,,174.2375459215923,175.2880648567614,154.64995943370184
3913,177.40549660914914,179.5719745573621,161.34609726332098,170.2234428833249,,,,156.79211808222678,176.90954485209758,172.72147119769465
3914,177.9454840951955,168.52847497285612,174.91402666968924,158.7812261115977,,,,170.54714214753082,175.81406678430554,156.0626306469049
3915,175.3393420464854,178.53892970431957,179.5526881869989,172.58158123773603,,,,133.79501710899606,174.5652045169443,170.2446352884178
3916,176.24584316857494,171.82871286244963,173.1828862124902,172.55187307851855,,,,175.6171395241692,157.3921469249354,176.78152129249472
3917,178.54678714463046,167.78373755117877,164.15012783028047,174.243728757249,,,,178.02593666943088,179.64475607317232,144.6278249209653
3918,178.5733340927758,173.77150263012228,176.67129493017995,179.79847781138102,,,,171.6762569886812,136.90692361734912,143.02470787012575
3919,174.02434298366296,163.71093091396887,175.01610654634416,163.24962221291452,,,,172.0776743236176,136.7034366721408,145.8682444605182
3920,169.34633695764853,173.47169540652038,173.08581066115033,177.82634792615696,,,,153.74954174360107,175.39987187899587,172.7489816203833
3921,171.12996407354333,179.84184197102022,166.07338675842215,178.3723450520037,,,,152.24232568902508,168.10458135556215,147.89786650652297
3922,170.77679013254078,178.44265827377313,174.9614929401657,171.1965522050116,,,,164.5838590341718,167.53905582550578,167.73570315155584
3923,157.22245788604738,175.23609161926535,155.1318927916789,169.2653111678835,,,,172.68570272148963,154.4008872731031,141.8024983415768
3924,169.2272817259568,175.8298861158388,176.07495277215625,176.3751536705784,,,,160.76295882699262,149.15237906192195,169.21905012589997
3925,177.22686271323056,178.28194735033983,177.50022391799783,178.35078723007803,,,,167.9227805382032,173.33978216081766,155.79065560080969
3926,178.14175412461975,159.32905053916625,171.6674321566255,158.30295626567903,,,,147.88537094456817,152.64406171379485,140.22598742229394
3927,162.860270468668,175.1958926080984,173.17422559667634,176.84919312704793,,,,165.02330749411942,129.40117320395407,177.115651431176
3928,173.35910076580774,178.71550797533487,171.1884015000331,166.2763540752037,,,,156.76990090781754,161.00204913259756,144.8117231153137
3929,170.18130560467895,160.47170366112982,174.47096495902042,174.5818380781728,,,,150.88670006465097,146.83936683040784,172.29342772316193
3930,173.81372774192428,158.82278722156155,179.0429434564848,176.18748421398197,,,,162.69862463168698,157.91211821822486,135.15856607462257
3931,147.0257459542252,174.0459747199744,177.82658925215964,172.6273211342607,,,,166.39158195587487,157.48140093126855,147.7128434142938
3932,159.59910396919108,171.0857759549207,172.1968342965878,174.91254139493782,,,,165.88119464823907,165.211869786013,174.417104831145
3933,171.15528426202582,151.466963421139,173.78944171496005,172.04811444280125,,,,174.5485490988584,166.13688046845238,170.82557531377793
3934,174.35485795784416,166.83451013606484,170.4228823595653,173.17843130370306,,,,171.66702932972396,169.94186628044395,174.1414593185526
3935,162.5169507333331,167.96948432475043,178.2545238984505,175.3389898218603,,,,172.3241578908943,175.44122860220196,
3936,178.4025580375246,169.73267470931123,172.82704022725085,178.86213116992636,,,,171.13173074730304,164.25503912452393,
3937,171.57813126037803,169.37951094751284,179.42729865002542,177.18239160496603,,,,172.89484047276804,178.2826223408464,
3938,164.84183609903113,158.70799612937978,178.4885219462592,179.1410680823111,,,,168.34535706574476,138.1188778081439,
3939,171.0026039437482,174.12728494945426,174.68636133519118,176.44731998012134,,,,170.59031880871066,140.5399114774928,
3940,170.43675206499952,160.87091467174523,178.66041778581265,170.59256280157865,,,,168.309977457981,177.71954917537084,
3941,164.45982723261653,158.60654042871147,178.59905583905518,176.2783942138825,,,,168.12828829614392,168.16023983721595,
3942,169.4087068129282,178.9836956965119,172.88357217786836,166.99222004863154,,,,175.16478350362613,159.36644079886534,
3943,176.26750567338968,160.71166390248857,178.61925749376664,170.09605853493966,,,,176.06847467369496,150.67591150062057,
3944,165.54153530259563,154.82704380733455,173.74995634373914,171.80838639546312,,,,166.07083575860509,156.3287354145048,
3945,176.59521332823556,177.43523267710702,172.03646115480518,179.50909697492853,,,,145.479697711931,172.66706013937238,
3946,176.27205720972213,167.83864781813168,162.8918906219496,176.93314600318527,,,,170.22443317325138,144.44869445235724,
3947,172.3247579183972,174.40499784799965,173.58096329493145,174.67805802524808,,,,141.91066857908078,163.38437928917946,
3948,156.98365931751707,156.02526252020806,170.97787425394048,167.6706333829072,,,,80.52302918007386,154.82066070484703,
3949,165.33471871679947,177.942644514798,171.85748705881542,157.60089687950824,,,,152.38795883510448,160.96450153375648,
3950,172.50358178772015,178.62626747197655,177.27537260400763,166.305911878923,,,,168.64633556032396,176.40436635327669,
3951,165.94972092266337,174.46588281556296,178.81396014949559,149.6032000737989,,,,149.44266102326338,141.58923199415545,
3952,176.4094712004778,168.65893082144976,175.614986518761,170.77759031635395,,,,160.44888771583587,171.8342622335419,
3953,159.1085095394599,165.17871559636487,159.71317248774295,147.3968753977687,,,,178.5446436118092,149.0942019712181,
3954,176.63594580150374,165.76498388691172,179.52525042381978,156.32028368313829,,,,174.78494719939678,163.82776195207086,
3955,177.86527573270465,171.99001062049842,173.70705556965385,175.41472488848902,,,,123.6431782812502,166.889822720352,
3956,157.89165584225105,175.14941718608353,179.3787702913104,174.71983549730675,,,,169.01158536805178,159.47917391908845,
3957,177.6691716439584,176.57164363656784,165.1623967422053,174.2949206500838,,,,174.25969039155845,154.3201685783683,
3958,160.99719694119509,160.76395657279068,148.91200190682002,175.1069170611145,,,,177.8047076662374,154.70336495839106,
3959,173.8920692037138,175.28346043987688,158.5301521120358,174.63006261036537,,,,174.58841739591048,178.48927746609098,
3960,169.71618286905246,163.68522581784111,175.31534092075634,177.21026560417454,,,,151.70878757718864,175.0024121351972,
3961,176.83994445587672,176.774261207907,176.23932480305766,173.17528016445263,,,,169.8094213672617,159.6109757752988,
3962,175.73391140505117,165.9788211456222,173.881143324587,163.40856153334846,,,,153.2673690922636,163.600482754707,
3963,179.76216545449148,156.13509003718744,175.8371218268999,167.71920908466925,,,,179.9265885072234,172.6261185797823,
3964,156.35730950372633,172.4983426064434,179.0056670224013,174.10619570813947,,,,164.94089428616843,178.16627769538735,
3965,176.00874676047474,162.64481030868697,174.75211774520045,175.49804062933885,,,,147.97588225510503,166.16872316719343,
3966,179.7217488264842,163.17083364219167,177.7579512044742,178.77296994749065,,,,164.03378174109278,165.2371894927875,
3967,174.89387374200933,176.72017789086328,161.3752007626944,178.8043823631315,,,,178.3865306394448,173.50749322847867,
3968,166.8303271415446,173.65018161837807,164.71105085762656,175.92324279189222,,,,177.87582264863883,175.35727764383188,
3969,164.44098264528333,171.7521640727379,172.67048993258067,176.36589533841968,,,,163.96278394213067,171.33400847985047,
3970,172.39092403825606,171.70684195692314,174.43656411072232,176.03783259825056,,,,162.84766851327421,167.8549038238035,
3971,163.14625944368407,178.7119799198448,169.90728535571427,174.84283964884483,,,,178.23791742078834,143.84207391421145,
3972,167.64193304536326,178.10647639418633,174.5574871065449,162.1303818871078,,,,178.9225575972192,161.7658950036195,
3973,169.68870226393264,177.02370688702885,169.56636052773842,164.3281988760637,,,,147.55408875378902,176.73217940974342,
3974,171.2900462382236,167.86391617743124,179.86545576481862,161.3568047367148,,,,153.4827808040503,170.35675664530578,
3975,164.18004910439666,172.4316919587169,179.8610221340085,179.06707849085112,,,,159.6693600417307,129.13210382179,
3976,161.15096859355225,162.25976213240543,178.77576170503067,179.2231022029338,,,,171.9483957039956,172.10252586112324,
3977,175.69842386804166,174.40075172788815,173.84855824730425,177.19055890171867,,,,160.26537881975517,170.54672846269025,
3978,178.94428692524022,178.24690444506186,172.45150099443165,170.3132449111166,,,,160.49089971150883,177.52586688802182,
3979,163.3352418506104,179.90098548427778,177.37765404328783,166.0599286024365,,,,145.08717272756354,174.91951961379837,
3980,166.79596451750584,165.16797227838333,171.32171163017316,176.1234478695401,,,,171.21603668477596,179.05848386582235,
3981,167.06411680545614,179.8211481350629,168.4706725473379,175.44492530770785,,,,178.09816688979336,173.26768115034977,
3982,176.81450006182612,172.8060382290391,175.0513998839375,169.21221119551288,,,,179.03549571043527,155.40800662195736,
3983,177.40119227533228,178.96893108402588,175.71919002768922,177.14973320486297,,,,174.6677347559271,173.81421453622764,
3984,179.22431283967782,167.91721874009292,162.7703786432183,162.354658316676,,,,175.8672308387148,170.30712618927961,
3985,164.44957487660758,166.07276080017454,173.58929810484995,168.7902955583908,,,,168.12547931443908,169.56358511772783,
3986,174.7579996770927,176.55958705588992,179.01032801063792,174.07394910134585,,,,91.69717995455488,172.6135331479208,
3987,172.2893314067575,175.2480011444545,169.76434383448148,171.77503175213877,,,,160.1438658930041,176.46158959653565,
3988,175.49553070117182,165.50023893387063,175.683667309029,167.20112556611534,,,,161.99545105523146,178.99703715961093,
3989,173.10605520088268,178.51245711643477,178.0370210368284,178.67754594919884,,,,171.60356494378377,178.27876391728776,
3990,179.80728520383045,166.34558939386937,162.84511724013888,168.4207005932496,,,,174.18119932078585,177.3370252786565,
3991,171.02218042683734,172.76260862166902,166.15456856971767,179.49062917498372,,,,178.6134287501951,149.85336861541256,
3992,178.9669992273791,173.16460526654058,177.3804401340823,176.13334840530675,,,,175.04098754535983,178.7015687920902,
3993,177.77087888140088,173.14720798429093,176.00779259349554,174.78977024504835,,,,168.35840674427334,139.8297346178077,
3994,170.0656100872265,157.68264656446345,179.48660085061985,171.25266047118092,,,,178.84380520270452,178.64405967812792,
3995,175.68049610619707,164.77512737779853,176.81284089637575,175.7277105656061,,,,173.712741704539,179.2547118726388,
3996,177.15077030884876,178.3902059946699,168.19842882302694,175.2761901560121,,,,163.78263778048427,177.94841311848955,
3997,164.28154882080975,174.0518605517947,173.96264346062696,172.8108672520333,,,,163.72650988272994,137.92759669207595,
3998,164.7021464281827,168.30610373326326,169.97444780151562,175.3207128923292,,,,178.2148357183176,166.59946684749147,
3999,177.22823641500696,165.9974852304295,169.67164043149256,177.01796729843895,,,,170.88792077133294,176.0768934478002,
4000,163.9480933964806,172.33004918660595,174.70242251578858,168.53649383558488,,,,159.3290915833877,167.48317842095122,
4001,172.94725116693473,170.93351535828947,179.06745694199697,179.4225404471189,,,,150.17469305704802,174.76729316940364,
4002,174.77896225395665,164.53557109819084,177.90666542208803,177.41897067831488,,,,171.31435618071032,167.450837147758,
4003,172.6630279122583,166.44309634239804,166.01007706769747,172.71702850333978,,,,174.0831027119506,169.33018703818678,
4004,173.06861403728894,172.532975910138,177.6700421830182,167.11134827473614,,,,178.75189119346732,168.57556377704924,
4005,172.58885409993343,179.86672916084268,177.69146921497642,140.60784331938441,,,,167.88235472060697,169.23626516693648,
4006,172.911139435469,168.92401996115055,177.15658021611065,173.3052424824429,,,,165.2572060933639,179.2937080706099,
4007,160.36442284314268,173.47468116152777,177.17381476863434,149.12393148678498,,,,170.21274358870724,177.17930376559835,
4008,178.03004427831368,148.2038060808541,174.29997549204185,157.22805441681487,,,,170.0136615045715,171.77809741487943,
4009,161.0367391700641,167.08956728480862,175.5762570488636,166.41789049368967,,,,176.10788662382478,173.25533978127174,
4010,170.83644965151015,179.4659832124691,179.44247258463471,173.8135099285285,,,,171.6883941858488,167.694512925018,
4011,179.04077796811185,174.16594336463663,175.04385161565483,159.34458557448252,,,,173.26371041423323,166.37439047304952,
