,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
34,Morning_Light-on,1,female,44.274809160305345,4.059680777238029,47.0,4.0,10.905982905982908,11.75,#F5B25E
35,Night_Light-on,3,female,31.94229778464709,8.24317362184441,50.0,7.0,3.8750000000000004,7.142857142857143,#398FCB
36,Night_Light-on,3,female,23.354782100029247,3.553670663936823,28.0,2.0,6.57201646090535,14.0,#398FCB
37,Night_Light-on,3,male,27.14094286758436,3.7032525277134853,50.0,4.0,7.328947368421053,12.5,#398FCB
38,Morning_Light-on,1,male,30.32569736637058,1.8544491195262585,47.0,2.0,16.352941176470587,23.5,#F5B25E
39,Morning_Light-on,1,male,36.664023261961404,0.21147237642083003,62.0,2.0,173.375,31.0,#F5B25E
40,Morning_Light-on,1,female,25.91445935099186,1.8919848641210868,40.0,2.0,13.696969696969699,20.0,#F5B25E
41,Night_Light-on,3,female,30.173564753004005,5.134118218230368,43.0,3.0,5.877068557919621,14.333333333333334,#398FCB
42,Night_Light-on,3,female,21.64328657314629,0.9352037408149633,43.0,2.0,23.142857142857142,21.5,#398FCB
43,Night_Light-on,3,female,27.798021863612703,2.017178552837064,41.0,3.0,13.780645161290323,13.666666666666666,#398FCB
44,Morning_Light-on,1,female,33.62243422954611,7.444348077479041,50.0,4.0,4.5165048543689315,12.5,#F5B25E
45,Morning_Light-on,1,male,36.08836706318554,1.7766105360729183,33.0,1.0,20.313043478260866,33.0,#F5B25E
46,Night_Light-on,3,female,27.65282869315367,26.790845140196172,44.0,22.0,1.0321745562130178,2.0,#398FCB
47,Night_Light-on,3,male,33.626612028444015,3.8688682656381825,42.0,6.0,8.69158878504673,7.0,#398FCB
48,Morning_Light-on,1,male,36.76734449760766,3.8875598086124405,36.0,3.0,9.457692307692309,12.0,#F5B25E
49,Morning_Light-on,1,female,19.513964454116795,11.570547696771854,30.0,8.0,1.6865203761755487,3.75,#F5B25E
50,Night_Light-on,3,female,35.48783484885721,13.83632342098796,43.0,10.0,2.564831261101243,4.3,#398FCB
51,Night_Light-on,3,male,26.866657856482096,8.920311880533898,49.0,6.0,3.011851851851852,8.166666666666666,#398FCB
52,Morning_Light-on,1,female,29.678341672623304,4.417441029306648,47.0,4.0,6.718446601941747,11.75,#F5B25E
53,Morning_Light-on,1,male,36.16904500548848,1.9941456275155507,32.0,2.0,18.137614678899084,16.0,#F5B25E
54,Night_Light-on,3,female,34.755624515128005,17.30023273855702,27.0,10.0,2.008968609865471,2.7,#398FCB
55,Night_Light-on,3,male,35.52598856005969,3.780154190499876,43.0,1.0,9.398026315789473,43.0,#398FCB
56,Morning_Light-on,1,female,32.970156324017054,5.84241275856624,57.0,2.0,5.643243243243243,28.5,#F5B25E
57,Morning_Light-on,1,male,45.15057335762512,1.2324509698853285,58.0,1.0,36.63478260869565,58.0,#F5B25E
58,Night_Light-on,3,female,33.024805627545355,23.608540046896213,36.0,13.0,1.3988499738630422,2.769230769230769,#398FCB
59,Night_Light-on,3,male,53.53342428376535,3.1514324693042295,56.0,4.0,16.987012987012985,14.0,#398FCB
60,Afternoon_Light-on,0,male,50.322211084061294,0.3580123156236575,71.0,1.0,140.56,71.0,#936736
61,Afternoon_Light-on,0,female,39.978252990213846,0.12081672103419112,81.0,1.0,330.90000000000003,81.0,#936736
62,Afternoon_Light-on,0,female,42.96255046637895,0.19490463594598356,59.0,1.0,220.42857142857144,59.0,#936736
63,Night_Light-off,2,male,45.51202961135102,4.919802590993214,69.0,16.0,9.25078369905956,4.3125,#003960
